BitValue X,BitValue Y
0.02502325097731535,13.00000007228038
0.02502325098805331,12.99999978587157
0.02502325100357579,12.99999924573243
0.02502325101648434,12.99999902980087
0.02502325103527921,12.99999925343959
0.02502325104977201,12.99999964932694
0.02502325107140738,13.0000003349828
0.02502325109552758,13.00000086785511
0.02502325112548622,13.00000117156811
0.02502325116338376,13.00000117667443
0.02502325121151263,13.00000079417986
0.02502325125579516,13.00000044853186
0.02502325131348763,13.00000018486959
0.02502325136827521,13.00000018159089
0.0250232514388028,13.00000032855102
0.02502325157985798,13.00000046549802
0.02502325183605471,13.00000047135774
0.02502325217828163,13.00000049385961
0.02502325269109912,13.00000049469658
0.02502325334171998,13.00000046738644
0.02502325415266205,13.00000050007259
0.02502325474895141,13.00000051259234
0.02502325546256146,13.00000047138053
0.02502325627969605,13.00000043678284
0.02502325701038992,13.00000044520788
0.02502325786841067,13.00000045958794
0.02502325931908595,13.00000046020388
0.02502326127894524,13.00000046267481
0.02502326411007953,13.00000046470084
0.02502326783330515,13.00000046450519
0.02502327331047646,13.00000046465868
0.02502328021901632,13.00000046510383
0.02502328949538471,13.00000046587986
0.02502329909844306,13.00000046668981
0.02502331267754455,13.0000004689901
0.02502332934610238,13.00000047166672
0.02502335885528623,13.00000048925518
0.02502337589131249,13.00000049263131
0.02502338013779655,13.0000004694253
0.02502338813639204,13.00000047354856
0.02502339042219109,13.0000004521485
0.02502339234770641,13.00000046147122
0.02502339314911697,13.00000044095508
0.02502339424116266,13.00000044285597
0.02502339530916142,13.00000041927989
0.02502339612322626,13.00000043873075
0.02502339633119357,13.00000047464014
0.02502339650838709,13.00000048237539
0.02502339663686366,13.00000044208926
0.02502339675699591,13.00000047676715
0.02502339686551221,13.00000057521462
0.02502339692377252,13.0000004016401
0.02502339697162387,13.00000027038826
0.0250233970094848,13.00000073482039
0.02502339704749012,13.00000042630542
0.02502339707883011,13.00000043776091
0.02502339710855162,13.00000086142574
0.02502339714017432,13.00000099169482
0.02502339715475236,13.00000080369952
0.02502339717460126,13.00000028910569
0.02502339719156134,12.99999926972944
0.02502339719979326,12.99999861099797
0.02502339721070471,12.99999797973695
0.02502339722179821,12.99999776334472
0.02502339722952165,12.99999797761305
0.02502339723383478,12.99999843762928
0.02502339723999944,12.99999973341885
0.02502339724471856,13.00000098804668
0.0250233972541568,13.00000321521065
0.02502339725966507,13.00000405342162
0.02502339726729511,13.0000045261721
0.0250233972754036,13.00000438821284
0.02502339728518628,13.00000366482361
0.02502339730089013,13.00000231825534
0.02502339732257173,13.00000070180811
0.02502339734697959,12.99999968014962
0.02502339737675455,12.99999921745418
0.02502339741163527,12.99999915820115
0.02502339745457749,12.99999946734819
0.02502339751499964,12.99999997538614
0.02502339759082038,13.00000052438855
0.02502339770328528,13.00000083143934
0.02502339787085037,13.00000064540321
0.02502339808299314,13.00000046184788
0.02502339838135647,13.00000053522906
0.02502339867626979,13.0000007015849
0.02502339898506985,13.00000074336736
0.02502339938047441,13.00000053531795
0.02502339975072549,13.00000037918538
0.02502340007590109,13.00000037552777
0.02502340052237523,13.00000042053076
0.02502340141532353,13.00000044476254
0.02502340278440996,13.000000447608
0.02502340452377585,13.00000045509488
0.02502340692238109,13.00000045804729
0.02502340984550894,13.00000045624665
0.02502341395013266,13.00000045392946
0.02502341850322656,13.00000045393696
0.02502342461152146,13.00000045311291
0.02502343173955668,13.00000045460786
0.02502344391166194,13.00000045922902
0.02502346248074907,13.00000046545845
0.02502348040520945,13.00000047938584
0.02502349477864855,13.00000046996602
0.02502351760067137,13.00000048131648
0.02502353992494965,13.00000047908705
0.02502356878464998,13.00000047746025
0.02502360606166125,13.00000048370533
0.02502364894348929,13.00000048356673
0.02502373470714536,13.00000049039522
0.02502389654497896,13.00000050184498
0.0250240303349731,13.00000051210435
0.02502427835828953,13.00000053476372
0.02502462524947243,13.00000055530345
0.02502473989792715,13.0000005472504
0.02502496919483659,13.0000003844684
0.0250252570088706,13.00000001713043
0.02502555280868298,12.99999989012072
0.02502564681621126,12.99999991497836
0.02502583483126783,12.99999994304314
0.02502611171605099,12.99999994165613
0.0250265280830388,12.99999993577068
0.02502717027647769,12.99999992530679
0.02502845466335547,12.99999992215406
0.02503032108337887,12.99999990778961
0.02503302032110971,12.99999989959152
0.02503841879657139,12.99999988660886
0.02504700037357793,12.9999998757989
0.02505789589437778,12.99999986989573
0.025071873873925,12.99999986588868
0.02508965604539993,12.99999986395258
0.02511457657153769,12.99999986269454
0.02514654298062372,12.9999998624551
0.02519117635006989,12.99999986213098
0.02524835541222908,12.999999862084
0.02532790002188011,12.99999986128366
0.02542788167007465,12.99999986036035
0.02556938695182654,12.99999985904298
0.02574627227044025,12.99999985761599
0.02599447623708855,12.99999985588432
0.02631485556425567,12.9999998542997
0.02673598998817808,12.9999998527482
0.02722736238118759,12.9999998517254
0.02776610868538338,12.99999985095719
0.02840075544600288,12.99999985053401
0.029,12.99999985029215
0.0290025,12.99999985029366
0.02900314413838671,12.99999985029134
0.02900346620758007,12.99999985029395
0.02900380534657466,12.99999985029384
0.02900389187858338,12.99999985029461
0.02900406494260083,12.99999985029577
0.02900411317571622,12.99999985029592
0.02900413729227392,12.99999985030167
0.02900418552538931,12.99999985029601
0.02900422085321978,12.99999985029993
0.02900424811947618,12.99999985030138
0.02900429203533105,12.99999985032184
0.02900431333326235,12.99999985036846
0.02900432153544061,12.99999985074059
0.02900432507519125,12.99999985036341
0.02900433215469254,12.99999985053755
0.02900433410734782,12.99999985047624
0.02900433508367546,12.99999985043951
0.02900433688989889,12.9999998504322
0.02900433958955656,12.99999985042725
0.0290043402471277,12.99999985041722
0.02900434093135984,12.99999985041225
0.02900434126811484,12.99999985041421
0.02900434150624592,12.99999985031004
0.02900434166362434,12.99999985049198
0.02900434190256359,12.99999984998692
0.02900434203536933,12.99999985334323
0.02900434217142794,12.99999991658636
0.02900434220247748,12.99999998126864
0.02900434226457656,13.00000049176698
0.02900434228823511,13.00000113432534
0.02900434232445175,13.00000188944141
0.02900434235996642,12.99999922794002
0.02900434238212012,12.99998668148427
0.02900434240678702,12.99995576749803
0.02900434242922693,12.99989389828909
0.0290043424448189,12.999851734355
0.02900434245936312,12.99982124683297
0.02900434247176741,12.99987793795827
0.02900434248500046,13.0000902542575
0.02900434250292594,13.00084972238413
0.02900434251983547,13.0021342688009
0.02900434252933488,13.00293077934214
0.02900434254159806,13.00391258057526
0.02900434255943394,13.00494528171125
0.02900434257585233,13.0054594922448
0.02900434258955119,13.00562327620739
0.02900434260515637,13.00559086145499
0.02900434261374796,13.00549813428081
0.02900434262603974,13.00527409387625
0.02900434263557164,13.00498775982964
0.02900434264501365,13.00456525457428
0.02900434265062861,13.00416388257293
0.02900434265789546,13.00354594567678
0.02900434266314584,13.00308123379324
0.02900434266971662,13.00251260420139
0.02900434267672844,13.00200243734674
0.02900434268487046,13.00184794850864
0.02900434269211498,13.00230464802322
0.02900434270159796,13.00378271251639
0.02900434271392232,13.0074294055731
0.02900434272631126,13.01149542181337
0.02900434273334717,13.01382178046763
0.02900434274410138,13.01743984126136
0.02900434275473041,13.02099115336703
0.02900434276865483,13.02317798988038
0.02900434278182731,13.01616797673325
0.0290043427945635,12.99840727355527
0.02900434280628081,12.9684375701908
0.02900434281872185,12.91094184509525
0.02900434282391473,12.85010390191648
0.02900434283128751,12.7487870772941
0.02900434284169652,12.62368958764999
0.02900434285288588,12.52690835310145
0.02900434286473992,12.46096107016111
0.02900434287614208,12.41576416123333
0.02900434288369216,12.38925940814174
0.02900434289136786,12.36441166961989
0.02900434289996877,12.33993374650874
0.02900434291099147,12.31360448676802
0.02900434291529619,12.30420952983564
0.02900434292216274,12.28974121604435
0.02900434292645528,12.28070575035487
0.02900434293239723,12.26741764352385
0.02900434293757403,12.25463252835889
0.02900434294441234,12.23692972853545
0.02900434295110712,12.22093676052054
0.02900434295919513,12.20542972573754
0.02900434297019151,12.19306128215779
0.02900434298381014,12.1921435807394
0.02900434299908944,12.20708316213187
0.02900434301442643,12.23642915868243
0.02900434302123094,12.25269136503853
0.02900434303043019,12.27728492282082
0.02900434303934411,12.30334359173004
0.02900434304835348,12.33197857951067
0.02900434305819813,12.36436854340944
0.02900434306703252,12.39341204849216
0.02900434307380926,12.41520201522965
0.02900434308081929,12.43726111119556
0.02900434308832436,12.46007069452707
0.02900434309659551,12.48408033110505
0.02900434310399367,12.50464957022179
0.0290043431123665,12.52691066092927
0.02900434311737926,12.53974784074419
0.02900434312318781,12.55420247422392
0.02900434312784371,12.56551807678479
0.02900434313250816,12.57666071571703
0.02900434313798451,12.58958053241889
0.02900434314371209,12.6029294624142
0.02900434314847427,12.61389554202898
0.02900434315320045,12.62465162494698
0.02900434315637428,12.63205533125965
0.02900434316044516,12.6418204835174
0.0290043431651319,12.65282584573789
0.02900434317032,12.66463893551104
0.02900434317730134,12.67996636361038
0.02900434318545573,12.6970974653392
0.02900434319537722,12.71696270881475
0.02900434320588649,12.73691733190347
0.02900434321673316,12.75641863681968
0.029004343229985,12.77877684940928
0.02900434324826261,12.80710597832936
0.02900434327071994,12.83809151689823
0.02900434330748479,12.88075417393126
0.02900434335746085,12.92462694178894
0.02900434342715939,12.96635396654576
0.02900434351412351,12.99479247056071
0.02900434363032703,13.01331921816402
0.02900434377291302,13.01805170251139
0.02900434398643572,13.01734042220338
0.02900434423749463,13.01196091359318
0.02900434451088953,13.0078939183628
0.0290043448049388,13.0048675995823
0.02900434514266786,13.0024466279686
0.02900434552775112,13.00113297610989
0.02900434601300076,13.00044319500309
0.02900434657860456,13.00030992114752
0.02900434728081405,13.00017143566716
0.02900434814861683,13.00007787365996
0.02900434892854969,13.00004741861761
0.02900434990489122,13.00003075323855
0.02900435111829905,13.00001420006615
0.02900435262226641,13.00000351551757
0.02900435563020113,12.99999511957286
0.02900435884436012,12.99999332692218
0.02900436402409858,12.99999158435846
0.02900437060500673,12.99999147512139
0.02900437964747458,12.99999199547901
0.02900439175065629,12.99999278441674
0.02900440395307794,12.99999337626709
0.02900442162159221,12.99999404764137
0.02900444098843108,12.99999458519977
0.02900447458301461,12.99999530242942
0.02900452297691845,12.99999604678528
0.02900457517283378,12.99999672476613
0.02900461971399764,12.99999716261546
0.02900468181497072,12.99999763746027
0.02900474224459157,12.9999979679854
0.02900484671017638,12.99999836160052
0.02900494882500192,12.99999861912814
0.02900507047362142,12.9999988295355
0.02900529860643538,12.99999908208826
0.02900560032894926,12.99999926833626
0.02900597487369853,12.99999939917235
0.02900660294755145,12.999999495416
0.02900677068990019,12.99999951912625
0.02900710617459765,12.99999956346299
0.02900777714399259,12.9999996123184
0.02900795427120132,12.99999962565839
0.0290083085256188,12.99999960364643
0.02900898917871225,12.99999947809158
0.02900949458935612,12.9999992437578
0.02901,12.99999869720013
0.02901011688456994,12.9999985473808
0.02901035065370983,12.99999807862109
0.02901056406449903,12.99999779469937
0.02901091490240534,12.99999737989132
0.02901098289717479,12.9999973082399
0.02901101689455951,12.99999726874899
0.02901102730022908,12.9999972454109
0.02901103250306386,12.99999718724845
0.02901104138279005,12.99999720985479
0.02901105073962563,12.99999715004711
0.02901105354190448,12.99999717463959
0.02901105628426197,12.99999718956501
0.02901105790847338,12.99999717777547
0.0290110585230602,12.99999717996255
0.02901105962779324,12.99999719241961
0.02901105988367982,12.99999731458764
0.02901106027046156,12.99999735705313
0.02901106071835754,12.99999735628794
0.02901106120804207,12.99999720466458
0.02901106132455995,12.99999695231393
0.02901106143990654,12.99999706204009
0.0290110615012061,12.99999724825751
0.02901106154823369,12.99999730807698
0.02901106160846452,12.99999723320414
0.0290110616612453,12.99999706399015
0.02901106173234476,12.99999683289525
0.0290110617711249,12.99999676624098
0.02901106180797224,12.99999670337303
0.02901106182707151,12.99999660842666
0.02901106185485716,12.99999645720753
0.02901106187763498,12.99999669705349
0.02901106191120635,12.99999738073043
0.0290110619363538,12.99999771900096
0.02901106197226345,12.99999792299583
0.02901106201894318,12.99999790632129
0.02901106207753183,12.99999767183579
0.02901106215876071,12.99999736535037
0.02901106226275373,12.99999706222048
0.02901106241115435,12.99999678264074
0.02901106262205783,12.99999651630586
0.02901106282781366,12.99999646353648
0.02901106304435648,12.99999683645182
0.02901106322704683,12.99999715173576
0.02901106344837549,12.99999730817281
0.02901106384997628,12.99999730408892
0.02901106458541606,12.99999723001514
0.02901106555367627,12.99999722005545
0.02901106701850052,12.99999721889857
0.02901106884555973,12.99999722205209
0.02901107161981272,12.99999725923823
0.02901107504559205,12.99999727516471
0.02901107973966437,12.99999729931921
0.02901108428961821,12.99999729632004
0.02901109078211714,12.99999724771006
0.02901109746807736,12.999997209886
0.02901110528010436,12.99999717391905
0.02901111324330317,12.99999718894141
0.02901111961686504,12.99999715686823
0.02901112400995402,12.99999716642875
0.02901112667566539,12.9999971668169
0.02901112837683404,12.99999716003918
0.02901112925590901,12.99999717343641
0.02901112993920469,12.99999718519503
0.02901113088628715,12.99999722683147
0.0290111314640128,12.99999718521638
0.02901113226991981,12.99999713369032
0.02901113295508906,12.99999712499912
0.0290111336965081,12.99999707969745
0.0290111342299901,12.99999704648392
0.02901113474751377,12.99999705055287
0.02901113516084398,12.99999714000844
0.02901113567188897,12.99999722052763
0.02901113613698408,12.99999719944985
0.02901113698877352,12.99999716826281
0.02901113820489985,12.99999716407521
0.02901113972731431,12.99999715863723
0.02901114198297258,12.99999715147699
0.0290111448738593,12.9999971462998
0.02901114974581493,12.99999714703503
0.02901115647297104,12.99999714161655
0.0290111583132646,12.99999713916608
0.02901116199385174,12.99999714018348
0.029011169355026,12.99999713309044
0.02901118141590569,12.99999712699719
0.02901119184442707,12.99999710728229
0.02901120503646146,12.99999708704633
0.02901121456448212,12.99999708293308
0.02901122865964951,12.99999706996189
0.02901124704106236,12.99999704976869
0.0290112685692586,12.99999703140647
0.02901131162565108,12.99999698857664
0.02901135633406249,12.99999694349845
0.02901142571082338,12.99999687422823
0.02901151843488751,12.999996773535
0.02901161991502804,12.99999667126381
0.02901175519545638,12.99999648756788
0.02901188670927916,12.99999628103452
0.02901193815886129,12.99999593464037
0.02901204105802553,12.99999599424167
0.02901217879161442,12.99999778642286
0.02901230140529908,13.00000005862681
0.02901235553375111,13.00000090342657
0.02901245806024849,13.00000125115955
0.02901259794315227,13.00000201186068
0.02901281432430438,13.00000292609874
0.02901312005161591,13.00000310454782
0.02901347769907229,13.0000009318398
0.02901381278080184,12.99999962258894
0.0290138668096358,12.99999968734538
0.02901389382405278,12.99999974235036
0.02901390387164773,12.99999975297808
0.0290139088954452,12.99999977094238
0.02901391894304015,12.9999997807912
0.02901392499488608,12.99999988178648
0.02901393001548257,12.99999985947396
0.02901393598713251,12.99999980466906
0.02901394160467973,12.99999980656905
0.02901394300691332,12.99999978829494
0.02901394350672738,12.99999978973375
0.0290139445063555,12.99999977540937
0.029013944883914,12.99999974134268
0.02901394548350392,12.99999970151331
0.02901394594681296,12.99999973503713
0.02901394605440288,12.99999977199145
0.02901394614383974,12.99999980034761
0.02901394620727174,12.99999973610864
0.02901394626649951,12.99999975249062
0.0290139463231527,12.99999986862574
0.02901394640397574,13.00000000397899
0.02901394645098487,13.00000006789346
0.02901394647841812,13.00000007880811
0.02901394651794954,13.00000021483057
0.02901394654010039,13.00000004228484
0.02901394657790965,12.99999924566741
0.02901394660071764,12.99999888540736
0.02901394663281701,12.99999872486367
0.02901394667932908,12.99999898139149
0.02901394675467805,12.99999974092713
0.0290139468554713,13.00000028640421
0.02901394705705779,12.99999999118901
0.02901394718212816,12.99999985896892
0.02901394734709275,13.00000009508056
0.02901394749422106,13.00000023299126
0.02901394770454064,13.00000002724592
0.02901394787619465,12.99999983904823
0.02901394807828318,12.99999975113815
0.02901394831753532,12.99999972509273
0.02901394861504178,12.9999997695973
0.02901394921005471,12.99999978143761
0.02901395011628284,12.99999976413647
0.02901395135821187,12.9999997663414
0.02901395298757964,12.99999976456284
0.02901395474222682,12.99999975855819
0.02901395712194435,12.99999974622855
0.02901395985472561,12.99999974106505
0.02901396429307043,12.99999973079068
0.02901397135299913,12.99999974522142
0.0290139736646436,12.99999981077845
0.02901397818498816,12.99999975985367
0.02901398461718161,12.99999979453999
0.02901399283394579,12.99999979305109
0.02901400218357152,12.99999980037022
0.02901401226710103,12.99999979099517
0.02901403243416006,12.99999981097733
0.02901404872454091,12.99999980328823
0.02901408130530259,12.99999980720361
0.02901412489561022,12.99999980532117
0.02901420283027788,12.99999980085262
0.02901428770640884,12.9999997953975
0.02901442956591406,12.99999978841095
0.0290144695721283,12.99999978638746
0.02901454958455676,12.99999978269773
0.02901463335895853,12.99999978167461
0.02901467524615942,12.99999978257068
0.02901469374918865,12.99999978256076
0.02901473075524711,12.99999978228833
0.02901480476736403,12.99999978206542
0.02901495279159787,12.99999978267618
0.02901524884006556,12.99999978553714
0.02901584093700093,12.999999792104
0.02901702513087167,12.99999980184393
0.02901904713794988,12.99999981098032
0.02902216670491219,12.99999982043377
0.02902715403702102,12.99999982871595
0.02903619007510771,12.99999983784843
0.02904786999585868,12.99999984324467
0.02906019576941514,12.99999984614648
0.02907710610013094,12.99999984795967
0.02910120011902172,12.99999984916109
0.02913235156757783,12.99999984954842
0.02917969612785506,12.99999984970782
0.02924131936520112,12.99999984967758
0.02933550497682735,12.99999984968694
0.02945842885043881,12.99999984971957
0.02961336440427755,12.99999984974612
0.02979406987473156,12.99999984977578
0.02990203493736578,12.99999984979529
0.03001,12.99999984981572
0.0300125,12.99999984981191
0.03001507655354685,12.9999998498105
0.03001523041124851,12.99999984981266
0.03001530734009934,12.99999984981122
0.03001534580452476,12.9999998498128
0.03001542273337559,12.99999984981421
0.03001548123867585,12.99999984981294
0.03001555907233057,12.9999998498146
0.03001560928478793,12.9999998498131
0.03001562298943385,12.99999984981929
0.03001564545824013,12.99999984981314
0.0300156500685775,12.99999984981304
0.03001565652446203,12.99999984981298
0.03001565856281413,12.99999984981043
0.03001566020685788,12.99999984981258
0.03001566217738472,12.99999984981113
0.03001566256652374,12.999999849817
0.03001566285798635,12.99999984991208
0.03001566300100237,12.99999984985353
0.03001566317952493,12.99999985096937
0.030015663338309,12.99999984893563
0.03001566350199565,12.9999998285571
0.03001566354922601,12.99999973517148
0.03001566364368672,12.99999937050867
0.0300156636660746,12.99999874558731
0.03001566370854555,12.99999697558525
0.03001566373754114,12.99999814276812
0.03001566376464478,13.0000141514821
0.03001566378758517,13.0000589160369
0.03001566381306154,13.00015943901846
0.03001566382379637,13.0002061974782
0.03001566384013717,13.00026754883718
0.03001566385224676,13.00028246851049
0.03001566387170214,13.00009204903669
0.03001566388496429,12.99971076022069
0.03001566390246045,12.99897158517556
0.03001566391407466,12.99831761873932
0.03001566392850636,12.99722782653352
0.03001566394763545,12.99576011338569
0.0300156639675173,12.99438130296817
0.03001566397895607,12.99371115833875
0.03001566399046999,12.99314311216468
0.03001566400006659,12.99275923559205
0.03001566400942461,12.99246842088919
0.03001566401917722,12.9921713292043
0.03001566402875419,12.99189609250567
0.03001566403945021,12.99187956690312
0.03001566404886168,12.99218719464506
0.03001566405364711,12.99255091352803
0.03001566406039136,12.99345956289463
0.03001566406564226,12.9942299888261
0.03001566407184211,12.99517377631091
0.03001566407623042,12.99564026899255
0.0300156640816204,12.99585412595698
0.03001566408876816,12.99502486523802
0.03001566409504395,12.99229617139243
0.03001566409917937,12.98965111773749
0.0300156641040318,12.98609708904773
0.03001566410898474,12.98246960903177
0.03001566411543955,12.97807260850623
0.03001566412158806,12.97458215765782
0.03001566412893797,12.97134113346244
0.03001566413705464,12.96886132776907
0.03001566414670417,12.96714919268868
0.03001566416110296,12.966034920087
0.03001566417925504,12.96669968586692
0.03001566420203914,12.97670756806855
0.03001566423105012,13.0437062526718
0.03001566425034521,13.1488599338044
0.03001566427259477,13.37446335190195
0.0300156642881011,13.58946102015878
0.03001566430851862,13.84784876333176
0.03001566431988666,13.96094799441357
0.03001566432674369,14.01439324433621
0.03001566433083178,14.02751314101719
0.03001566433618398,14.02266521341074
0.03001566434156605,14.00172958121104
0.03001566434798887,13.96444026557737
0.03001566435391444,13.92602510878125
0.03001566436164273,13.87365016094061
0.03001566437143537,13.80893844190321
0.03001566438368378,13.73115668573012
0.03001566439894233,13.64093254305777
0.03001566441661301,13.54661161566341
0.03001566442485228,13.5069634162572
0.030015664439061,13.44527990490613
0.03001566444724386,13.41328274008188
0.03001566446185311,13.36177600837596
0.03001566447398043,13.32399794394533
0.03001566449823505,13.2607498746954
0.03001566452369242,13.20892948285252
0.03001566455619462,13.15973922173479
0.03001566457564275,13.1371830671061
0.03001566459862956,13.11726910648279
0.03001566462277143,13.10309115659885
0.0300156646548741,13.09367757946447
0.03001566466439275,13.09234343830839
0.03001566468024828,13.09118553404785
0.03001566469148643,13.09057760433628
0.03001566470758702,13.08940889429451
0.03001566471931314,13.08813961793774
0.03001566473136406,13.08661279586843
0.03001566473675516,13.08588683420091
0.03001566474240503,13.08515617034626
0.03001566474713598,13.08459547858975
0.03001566475659788,13.08414398342629
0.0300156647602993,13.08461914018252
0.03001566476552761,13.08594614157062
0.03001566477046685,13.08764863015019
0.03001566477643127,13.09008620400799
0.03001566478238631,13.09274704306128
0.03001566479023815,13.09655734762561
0.03001566480007683,13.10166395461284
0.03001566481348612,13.10930205435374
0.03001566481945576,13.11290741513347
0.03001566482836715,13.11830658179017
0.03001566483461798,13.12204571771708
0.03001566484395433,13.12773906735288
0.03001566485113473,13.13284366751251
0.03001566486140961,13.14134114008971
0.03001566487207983,13.1510101747466
0.03001566488538639,13.16388317166306
0.03001566489883373,13.17751374339642
0.03001566491147457,13.19067348702684
0.03001566491651642,13.19602914065085
0.03001566492378926,13.20388061927771
0.03001566493058247,13.21130361947121
0.03001566493415674,13.21520878372872
0.03001566493701628,13.21831697208049
0.03001566494176729,13.22343180464495
0.03001566494591091,13.22786678846789
0.03001566495351323,13.23604586662848
0.03001566495893297,13.24195162295499
0.0300156649655191,13.24922926250474
0.03001566497091826,13.2552818623722
0.03001566497642124,13.26152510453022
0.03001566498006919,13.26570218290885
0.03001566498532217,13.27174052304135
0.03001566498983729,13.2769464626389
0.03001566499617259,13.284365622052
0.030015665002592,13.29236468868734
0.03001566501058315,13.30328558781724
0.03001566501806489,13.31441874652008
0.03001566502627926,13.32753859753556
0.03001566503331594,13.33929387389659
0.03001566504056841,13.35181790179168
0.03001566504708456,13.36328610072047
0.03001566505221655,13.37244536262733
0.03001566505663271,13.38037665988893
0.03001566506161195,13.38934147991915
0.03001566506766169,13.40021804074232
0.03001566507624372,13.41556041941693
0.03001566508429205,13.42980431500326
0.03001566509216958,13.44356806866096
0.03001566509669674,13.45139394408754
0.03001566510258099,13.46147465162261
0.03001566510754571,13.46991575640655
0.03001566511353637,13.48005483836432
0.03001566512012919,13.49114815456981
0.03001566512810272,13.50443269658841
0.03001566513503142,13.51580596891878
0.03001566514129641,13.52594340600127
0.03001566514919572,13.53851827694449
0.0300156651566393,13.55015768654279
0.03001566516316433,13.56017577976142
0.03001566516920385,13.5692890647603
0.03001566517403115,13.57647109468879
0.03001566518070792,13.58626267185204
0.03001566518787619,13.59659877800286
0.03001566519487453,13.60652437958939
0.03001566520125521,13.61542717431457
0.03001566520922288,13.62633943269662
0.03001566521819848,13.63834903183967
0.03001566522946364,13.65299281600247
0.03001566524015811,13.66644487212005
0.03001566525051255,13.67904229266953
0.03001566525803445,13.68792508696636
0.0300156652656241,13.6966735343397
0.03001566527569638,13.70798561599504
0.0300156652846843,13.71779808139731
0.03001566529470151,13.72842397221459
0.03001566530800519,13.74203357041701
0.03001566532354271,13.75721018267491
0.03001566534231746,13.77453090055339
0.03001566536488262,13.79393071663224
0.03001566539238276,13.81556471248734
0.03001566543137415,13.84280358946545
0.0300156654816296,13.87248271791403
0.03001566557422028,13.91459872668838
0.03001566571791571,13.95533173164858
0.03001566587944652,13.98079349914097
0.03001566606996391,13.99297783628331
0.03001566614996719,13.99569013906285
0.03001566627054208,13.99805110638169
0.03001566637293329,13.9992755260374
0.030015666437921,13.99975955728411
0.03001566646935612,13.99995298221336
0.03001566649703642,14.00012002207113
0.03001566651674369,14.00025541610381
0.03001566654181277,14.00045111536256
0.03001566657186506,14.00072851479019
0.03001566660818359,14.00125386073762
0.03001566662889024,14.0018140167209
0.03001566664102328,14.0018884740444
0.0300156666486741,14.00188077551554
0.03001566665845824,14.00184291426567
0.03001566666837972,14.00178731626319
0.03001566668054983,14.0017084092907
0.03001566669312208,14.00162450524136
0.03001566671079115,14.00150984579533
0.03001566673104569,14.00139207199791
0.03001566675630192,14.00126786157328
0.03001566678686155,14.00115000710586
0.03001566682541028,14.00104114117779
0.03001566686202658,14.00096425761749
0.03001566690825402,14.00089276976101
0.03001566695164455,14.00084098491817
0.03001566701304909,14.00078445283789
0.03001566713585816,14.00070016575506
0.03001566730311963,14.00061766498508
0.03001566760620275,14.00051063320816
0.03001566797430031,14.00042551533793
0.03001566843599028,14.00035251121522
0.03001566910757456,14.00028571754796
0.03001567002248984,14.00022499122386
0.03001567107452285,14.00018204138453
0.03001567204602149,14.00015355517552
0.03001567315444955,14.0001304993818
0.03001567457354245,14.00010864538196
0.03001567621778458,14.00009083324276
0.03001567931629795,14.00006799929439
0.03001568306536734,14.00005156204791
0.03001568945476111,14.00003453073398
0.03001569897841788,14.00002221743317
0.03001571048462669,14.0000138504833
0.0300157280383456,14.00000810137644
0.03001574825151774,14.0000041090779
0.0300157554474966,14.00000318693876
0.03001576983945431,14.00000176993873
0.03001579862336972,13.99999988629809
0.03001582889563918,13.99999862901087
0.03001584403177391,13.99999818281166
0.03001586687730982,13.99999765868137
0.03001590431667275,13.99999703573131
0.03001594511896768,13.99999655409735
0.03001601061297949,13.99999595519388
0.03001608657899629,13.99999527617307
0.03001620579418942,13.99999334835011
0.03001634481966142,13.99999111971368
0.03001655771074394,13.99999060508962
0.0300168016859604,13.99999060544314
0.03001714381655708,13.9999912981654
0.03001751288412319,13.99999164785543
0.03001792984395412,13.99999223400712
0.0300182935352552,13.99999271568357
0.03001880588690055,13.99999342281018
0.03001933363095738,13.99999417968281
0.03001966681547869,13.99999466399893
0.03002,13.99999525026536
0.03002016659226065,13.9999955830481
0.03002039160795013,13.99999644833779
0.03002057020029948,13.99999755640368
0.03002092738499818,13.99999969736521
0.03002104368721445,13.99999989870632
0.03002127629164698,13.99999997560835
0.03002166108768481,13.99999999943598
0.03002214450399052,13.99999996072498
0.03002272581963274,13.99999996711795
0.03002364268538863,13.99999996187328
0.03002394795742435,13.99999996123609
0.0300245585014958,13.99999996225144
0.03002470807848208,13.99999996293792
0.03002478286697521,13.9999999623562
0.03002480771722945,13.99999996205696
0.03002485741773791,13.9999999581873
0.03002488823709716,13.99999996033256
0.03002490459677987,13.99999995819704
0.03002491379838369,13.99999996297679
0.03002492176714452,13.99999996276004
0.03002492674096087,13.99999996195571
0.03002492860792199,13.99999996379727
0.03002493069316927,13.99999996479614
0.03002493139494488,13.99999998572276
0.03002493248800169,13.99999997487207
0.03002493365718279,13.99999997316791
0.03002493500764979,13.99999995597466
0.03002493536239723,13.99999991130934
0.03002493570783125,13.99999997904944
0.03002493583473923,14.00000001006467
0.0300249359837883,13.99999996840865
0.03002493616627414,13.99999991426899
0.0300249363068914,13.9999998792328
0.03002493640539956,13.99999984803173
0.03002493645463021,13.99999983932884
0.03002493650733897,13.99999981679261
0.03002493653504027,13.9999997443904
0.03002493657371339,13.99999951707163
0.03002493661060499,13.99999968945998
0.03002493663161011,14.00000009274678
0.03002493665533396,14.00000039202382
0.03002493667000309,14.00000067474723
0.03002493668302291,14.00000109664376
0.03002493669606303,14.00000144291601
0.03002493671748896,14.00000166212597
0.03002493673812067,14.0000012221276
0.03002493674438438,14.00000069541456
0.03002493675395223,13.99999959696287
