/M2/D X,/M2/D Y
0.0100156649182248,2.747413503808111e-09
0.01001566492447441,2.747413000992621e-09
0.0100156649316455,2.747412480367942e-09
0.01001566493541032,2.747412088375868e-09
0.01001566493981969,2.747411706754637e-09
0.01001566494387328,2.747411392592356e-09
0.01001566495198046,2.747410631066961e-09
0.01001566495707878,2.747410321734013e-09
0.01001566496379292,2.747409837207527e-09
0.01001566496907395,2.747409363864436e-09
0.01001566497471302,2.747408828287273e-09
0.01001566497872172,2.747408603405901e-09
0.01001566498389671,2.747408180333347e-09
0.01001566498838714,2.747407877278218e-09
0.01001566499463635,2.74740747634202e-09
0.01001566500123523,2.747406940852195e-09
0.01001566500928759,2.747406308981934e-09
0.01001566501677644,2.747405848795565e-09
0.01001566502499993,2.74740536307853e-09
0.01001566503117728,2.74740488603384e-09
0.010015665038091,2.747404367188262e-09
0.01001566504337597,2.747404104865982e-09
0.01001566504941321,2.747403687376832e-09
0.01001566505306184,2.747403500737795e-09
0.01001566505769762,2.747403186813686e-09
0.01001566506365287,2.747402846864096e-09
0.01001566507138013,2.747402325607115e-09
0.01001566507725584,2.74740203061865e-09
0.01001566508406516,2.747401528060308e-09
0.01001566509038551,2.747401228450283e-09
0.01001566509742172,2.747400780300319e-09
0.0100156651056505,2.747400348040887e-09
0.01001566511337621,2.747399993666066e-09
0.01001566512188236,2.747399552862434e-09
0.01001566513255076,2.747399038130065e-09
0.01001566514285569,2.747398763005754e-09
0.01001566515358644,2.747398349094203e-09
0.01001566515960245,2.74739826272707e-09
0.01001566516775159,2.747398126963502e-09
0.01001566517447782,2.747397826783992e-09
0.01001566518326679,2.74739743485516e-09
0.01001566519052422,2.7473971279037e-09
0.01001566520141192,2.747396610059653e-09
0.01001566521340793,2.747396238406773e-09
0.01001566522854666,2.747395784412623e-09
0.01001566524572959,2.747395212595505e-09
0.01001566526650566,2.747394732123802e-09
0.01001566529282773,2.747394084990172e-09
0.01001566532527684,2.747393418221309e-09
0.01001566537365473,2.747392725252008e-09
0.01001566544029565,2.74739198747633e-09
0.01001566556360311,2.747391101242821e-09
0.01001566571595177,2.747390702270134e-09
0.01001566582144538,2.747390569763298e-09
0.01001566597731571,2.747390477708182e-09
0.01001566606938505,2.747390610248519e-09
0.01001566621325186,2.747390635798955e-09
0.01001566630179543,2.747390749142727e-09
0.01001566644439364,2.747390926736812e-09
0.01001566646414637,2.747390859268754e-09
0.01001566650365182,2.747390871175306e-09
0.01001566652236919,2.747390893788893e-09
0.01001566654851681,2.747390930762294e-09
0.0100156665810144,2.747390925331851e-09
0.01001566660710021,2.747390980646369e-09
0.01001566662812171,2.747390913456393e-09
0.01001566664067448,2.747391043753906e-09
0.01001566664843516,2.747390981158575e-09
0.01001566665843861,2.747390890370208e-09
0.01001566666865443,2.74739099675676e-09
0.01001566668091592,2.747390926107263e-09
0.01001566669329958,2.74739101402872e-09
0.01001566671086513,2.747390964868652e-09
0.01001566673105681,2.747391041389798e-09
0.01001566675623214,2.747391025559935e-09
0.01001566678665851,2.747391081982133e-09
0.01001566682499387,2.747391117835099e-09
0.01001566686213297,2.74739114031444e-09
0.01001566690872173,2.747391239006489e-09
0.01001566695180653,2.747391204959978e-09
0.01001566701266603,2.747391173368876e-09
0.01001566713438501,2.74739133761282e-09
0.01001566729883693,2.747391515289051e-09
0.01001566760203609,2.74739167740445e-09
0.01001566796973528,2.747391932255958e-09
0.01001566842933214,2.747392275554425e-09
0.01001566909975787,2.747392735232242e-09
0.01001567000955301,2.74739341888372e-09
0.01001567106548435,2.747394279763167e-09
0.01001567203638242,2.747394884451947e-09
0.01001567314395566,2.747395613481234e-09
0.01001567455810935,2.747396704308917e-09
0.01001567619621972,2.747397795893847e-09
0.01001567928077799,2.747400103431762e-09
0.01001568300966723,2.747402825643588e-09
0.01001568938202715,2.747407354903978e-09
0.01001569887776372,2.747414108829429e-09
0.01001571034794467,2.747422385870883e-09
0.01001572784860331,2.747434993368026e-09
0.01001574800412028,2.747449349480985e-09
0.01001575518718666,2.74745457062432e-09
0.01001576955331941,2.7474647615369e-09
0.01001579828558491,2.747485276550035e-09
0.01001582858810087,2.74750695290147e-09
0.01001584373935886,2.747517681006871e-09
0.01001586663306294,2.747534132533194e-09
0.01001590387947039,2.747560664669729e-09
0.01001594464272297,2.747589847752961e-09
0.01001600969330263,2.74763618715659e-09
0.01001608563563262,2.747690469602794e-09
0.01001620407346581,2.747774986727489e-09
0.01001634291705252,2.74787386639008e-09
0.01001655464933315,2.748024613296237e-09
0.01001679729574492,2.74819756928435e-09
0.01001715720053084,2.748453962485887e-09
0.01001752435427001,2.748715523245367e-09
0.01001765026983153,2.748805149084348e-09
0.01001790210095457,2.748984552016067e-09
0.01001826060527355,2.749239845041907e-09
0.01001877845077115,2.7496082452436e-09
0.01001938922538557,2.750042469993283e-09
0.01001969461269279,2.750259443004368e-09
0.01002,2.750476365117247e-09
0.01002018925869832,2.750610623323532e-09
0.01002041050704086,2.750767676920012e-09
0.01002058401262307,2.750890705812365e-09
0.01002093102378751,2.751136772416202e-09
0.01002139456326666,2.751465251362951e-09
0.01002195251459488,2.751860306509566e-09
0.01002207105013323,2.751944204009476e-09
0.01002230812120994,2.752111867600325e-09
0.0100227762152326,2.752442921129255e-09
0.0100235213565485,2.752969367703432e-09
0.01002472692595715,2.753819702680676e-09
0.01002632782101027,2.754946573175182e-09
0.01002871344445308,2.756620628157079e-09
0.01003195975351091,2.758889120241291e-09
0.01003666157746227,2.762155135068088e-09
0.01004390693306517,2.767143480748778e-09
0.01005393383172929,2.773959335336019e-09
0.01006664751591566,2.782458059783475e-09
0.0100837244877743,2.793630332299192e-09
0.01010548939971084,2.807475951303219e-09
0.01013600969896856,2.826196947892518e-09
0.01017512126441363,2.849054031912606e-09
0.01022961198469063,2.879015715228736e-09
0.01029929176572151,2.914370075029957e-09
0.01039649871576782,2.959190364077706e-09
0.01051766776507868,3.008601838628445e-09
0.01068866188416946,3.069800646009314e-09
0.01090619946192411,3.136029635383468e-09
0.01120921471457845,3.216316120191797e-09
0.01160009709255922,3.305279645079926e-09
0.01205500500882313,3.4001713105069e-09
0.01259042886382858,3.503733134378953e-09
0.01318711302082765,3.614890078623512e-09
0.01359355651041383,3.688380471401326e-09
0.014,3.76067692424283e-09
0.0140025,3.761117829944374e-09
0.01400314413838671,3.761231336761241e-09
0.01400346620758007,3.761288201825033e-09
0.01400380534656077,3.761348012660578e-09
0.01400389187856411,3.761363258792566e-09
0.01400406494257079,3.761393704689541e-09
0.01400411317569004,3.761402278600364e-09
0.01400413729224967,3.76140648324846e-09
0.01400418552536892,3.761415035513175e-09
0.01400422085320107,3.761421314778758e-09
0.01400424811946205,3.761426072281563e-09
0.01400429203529299,3.761433876845268e-09
0.01400431333325227,3.761437570868253e-09
0.01400432153543298,3.76143893874157e-09
0.01400432507518432,3.761439641233074e-09
0.01400433215468698,3.761440839731001e-09
0.01400433410734308,3.76144123379263e-09
0.01400433508367113,3.761441315290273e-09
0.01400433688989539,3.761441724418413e-09
0.01400433958955217,3.76144219204751e-09
0.01400434024712676,3.761442316371895e-09
0.0140043409313551,3.761442408048616e-09
0.01400434126811315,3.761442496393463e-09
0.01400434150624488,3.761442485273451e-09
0.01400434166362383,3.761442566137382e-09
0.01400434190256377,3.761442624873941e-09
0.01400434203536944,3.761442631670782e-09
0.01400434217142792,3.761442737668244e-09
0.01400434220247747,3.761442660774297e-09
0.01400434226457657,3.761442576919622e-09
0.01400434228823512,3.761442671223397e-09
0.01400434232445176,3.761442597977996e-09
0.01400434235996644,3.761442706622146e-09
0.01400434238212016,3.761442798330807e-09
0.01400434240678704,3.761442926001798e-09
0.01400434242922695,3.761443195749008e-09
0.01400434244481892,3.761443046007008e-09
0.01400434245936317,3.761442964673692e-09
0.01400434247176746,3.761442322797011e-09
0.01400434248500051,3.761441626383441e-09
0.01400434250292595,3.761440003232112e-09
0.01400434251983546,3.761437812986177e-09
0.01400434252933484,3.761438228024086e-09
0.01400434254159801,3.761438715221091e-09
0.01400434255943388,3.761440327160726e-09
0.01400434257585226,3.761442382864341e-09
0.01400434258955113,3.761443434973327e-09
0.0140043426051563,3.761444296161674e-09
0.01400434261374791,3.761444818893734e-09
0.01400434262603967,3.761446128834139e-09
0.01400434263557157,3.761445474805735e-09
0.01400434264501356,3.761443683180747e-09
0.01400434265062852,3.761441566219988e-09
0.01400434265789539,3.76144112135589e-09
0.01400434266314581,3.761440993696581e-09
0.01400434266971655,3.761441413390454e-09
0.01400434267672842,3.761442747294656e-09
0.01400434268487045,3.761449999260776e-09
0.01400434269211495,3.761455503846775e-09
0.01400434270159794,3.761463581973247e-09
0.01400434271392228,3.761474987157385e-09
0.01400434272631132,3.761465173459399e-09
0.0140043427333472,3.761467886989622e-09
0.01400434274410143,3.761466529627161e-09
0.01400434275473045,3.76146448037201e-09
0.01400434276865488,3.761437823866227e-09
0.01400434278182736,3.761375572465752e-09
0.01400434279456352,3.761303645402745e-09
0.01400434280628076,3.761224836767403e-09
0.01400434281872181,3.761007474966697e-09
0.01400434282391467,3.760416456494776e-09
0.01400434283128743,3.760463086456655e-09
0.0140043428416964,3.760719798054969e-09
0.01400434285288568,3.761122875510163e-09
0.01400434286473972,3.761317853665271e-09
0.01400434287968405,3.761327301812137e-09
0.01400434289040315,3.761389403759716e-09
0.01400434290559017,3.761447056357335e-09
0.01400434291576482,3.761456449674169e-09
0.01400434292566918,3.761438141382077e-09
0.01400434293319774,3.761422856433437e-09
0.01400434294042822,3.76138334593916e-09
0.01400434294969811,3.761406465805401e-09
0.01400434296254924,3.761500095723722e-09
0.01400434297327512,3.761561269449748e-09
0.01400434298759461,3.761647894092745e-09
0.014004343000184,3.761696280721547e-09
0.0140043430112239,3.761726916575893e-09
0.0140043430179197,3.761738674826513e-09
0.01400434302630862,3.761748410007372e-09
0.0140043430350391,3.761754465332561e-09
0.01400434304387883,3.761762821981902e-09
0.01400434305418753,3.761759505653956e-09
0.01400434306324154,3.761740792956714e-09
0.01400434307028301,3.761728304986061e-09
0.01400434307729283,3.761713169366524e-09
0.01400434308491277,3.761695791317871e-09
0.01400434309311811,3.761672804650356e-09
0.01400434310049848,3.761656959690734e-09
0.01400434310872936,3.76163927787851e-09
0.01400434311211596,3.761632322178133e-09
0.01400434311670051,3.761623489685581e-09
0.01400434312217822,3.761613356504499e-09
0.01400434312819899,3.761602780760752e-09
0.01400434313227216,3.761596135940016e-09
0.01400434313832335,3.761586665027895e-09
0.01400434314414747,3.761577943413624e-09
0.01400434314942452,3.761570544285945e-09
0.01400434315368679,3.761564767478879e-09
0.0140043431596041,3.761556707299087e-09
0.0140043431629346,3.761552845122279e-09
0.01400434316959561,3.761545120970575e-09
0.01400434317634298,3.76153747945452e-09
0.01400434318441906,3.761528848950147e-09
0.01400434319457903,3.761518639635714e-09
0.01400434320516049,3.761508624419443e-09
0.01400434321576019,3.761499365099925e-09
0.01400434322878248,3.761488819455104e-09
0.01400434324667546,3.761475590608306e-09
0.01400434326862388,3.761461631929909e-09
0.01400434330418564,3.761443759893793e-09
0.01400434335232365,3.761427982941026e-09
0.01400434342099513,3.761416996494492e-09
0.01400434350629753,3.761416377414273e-09
0.01400434361988238,3.761421971121105e-09
0.01400434375927494,3.761431536985833e-09
0.01400434396709526,3.761439535592865e-09
0.01400434418179505,3.761442292130936e-09
0.01400434442105019,3.761443112867726e-09
0.01400434468012814,3.761442951575684e-09
0.01400434498752637,3.761443045134785e-09
0.01400434534832535,3.761443251239291e-09
0.01400434578964897,3.761443265956095e-09
0.01400434631690213,3.761443274792746e-09
0.01400434698257573,3.761443518760624e-09
0.01400434782360965,3.761443646535819e-09
0.01400434888094652,3.761443916008616e-09
0.01400434979093356,3.761444036850859e-09
0.01400435082273439,3.761444304358151e-09
0.01400435193153684,3.761444437512733e-09
0.01400435314032776,3.761444751418897e-09
0.01400435502136844,3.761445059664706e-09
0.01400435799980065,3.761445648213018e-09
0.01400436283876194,3.76144654407247e-09
0.01400436946695212,3.761447663368669e-09
0.01400437862499729,3.761449249730925e-09
0.01400438857774748,3.761450957752e-09
0.01400440275801853,3.761453454404283e-09
0.01400441729492244,3.761455955348461e-09
0.01400443863661953,3.761459630579863e-09
0.01400446576800846,3.761464474340113e-09
0.0140045153261052,3.761473286242051e-09
0.01400456077722966,3.761481219662068e-09
0.01400461556364494,3.761490955835387e-09
0.01400466362543028,3.761499344738271e-09
0.01400473754790829,3.761512401389981e-09
0.01400481708674628,3.761526372366959e-09
0.01400494198690332,3.761548242574025e-09
0.01400509920853297,3.761575954177225e-09
0.01400533575159776,3.761617593972268e-09
0.01400551944543732,3.761649830317145e-09
0.01400577675060696,3.761695151064443e-09
0.01400628539321348,3.76178467970149e-09
0.01400647124509098,3.761817357550662e-09
0.01400684294884599,3.761882987636726e-09
0.0140070288007235,3.761915814803507e-09
0.01400740050447851,3.761981425845843e-09
0.01400814391198853,3.762112820366454e-09
0.01400906230447121,3.762275169128763e-09
0.01401,3.76244119967656e-09
0.01401026963653611,3.762489043424772e-09
0.0140106822313274,3.762562368576623e-09
0.01401100093268095,3.762618917652084e-09
0.01401163833538805,3.762732325024114e-09
0.01401186386837282,3.762772338479821e-09
0.01401231493434234,3.762852534030935e-09
0.01401300487662321,3.76297533482149e-09
0.01401320894366822,3.763011679213556e-09
0.01401331097719072,3.763029842342882e-09
0.01401351504423573,3.763066242257584e-09
0.01401392317832575,3.763139150459303e-09
0.01401404033579635,3.763160185343546e-09
0.01401427465073757,3.763202022850492e-09
0.01401473696463821,3.763284784406866e-09
0.01401536461187803,3.763397050834539e-09
0.01401555589095198,3.763431394227619e-09
0.01401593787567761,3.763499666098623e-09
0.01401603570492875,3.763517188851267e-09
0.01401623136343102,3.763552205478704e-09
0.0140166104200452,3.763620208087964e-09
0.01401678190036719,3.763650880978641e-09
0.01401712486101117,3.763712355478985e-09
0.01401781078229911,3.763835675703884e-09
0.01401884701620534,3.764022318531603e-09
0.01401919987438315,3.764086110818218e-09
0.01401990559073876,3.764213921430121e-09
0.01402131702345,3.764470619356132e-09
0.01402413988887247,3.764989512501134e-09
0.01402796020560144,3.765704040952526e-09
0.014033565541403,3.766780757178199e-09
0.01404181947193661,3.768437245739751e-09
0.01405572108757851,3.771421443170328e-09
0.01407183198031354,3.775210744231114e-09
0.0140922051516671,3.780453387882635e-09
0.01411959700756292,3.788314682388297e-09
0.01415509408222344,3.79975184912195e-09
0.01420967644225173,3.819817836048641e-09
0.01428161212448658,3.850245867498523e-09
0.0143900657497755,3.9027990725871e-09
0.0145325025231785,3.981443479722433e-09
0.01457344787462001,4.005545786526268e-09
0.01465533857750304,4.055329806232333e-09
0.01467008624881042,4.064481936873385e-09
0.01467746008446411,4.069078646375014e-09
0.01469220775577149,4.078307919709939e-09
0.01469605973189382,4.08072647447656e-09
0.01470376368413848,4.085572772597595e-09
0.01470564199349722,4.086756285028503e-09
0.01470622133733024,4.08712144222758e-09
0.01470668412862438,4.087413202796482e-09
0.01470710541571977,4.087678842383786e-09
0.0147072328738976,4.087759204289727e-09
0.01470739760668914,4.0878631002355e-09
0.01470743463155016,4.087886526074982e-09
0.01470746253268754,4.087904045465566e-09
0.01470747519641989,4.087912013551795e-09
0.01470747891019421,4.08791437394746e-09
0.01470748633774286,4.087919159436722e-09
0.01470749470095854,4.08792433244447e-09
0.01470750873767321,4.087933239835859e-09
0.01470751518985651,4.087937254039794e-09
0.01470751767493791,4.087938730387447e-09
0.01470751924181287,4.087939809412361e-09
0.01470752028217892,4.08794047977494e-09
0.01470752110912679,4.087940987063145e-09
0.01470752191180826,4.087941459575746e-09
0.01470752256136587,4.087941903086623e-09
0.01470752336473782,4.087942476014606e-09
0.01470752442038462,4.087943075870144e-09
0.01470752504148523,4.087943482318467e-09
0.01470752536196975,4.087943670721204e-09
0.01470752582897211,4.087943963465614e-09
0.01470752612658565,4.087944149158304e-09
0.01470752655473253,4.087944484235526e-09
0.01470752688199523,4.087944626547102e-09
0.01470752738362067,4.087944875487648e-09
0.01470752810997582,4.087945402125952e-09
0.01470752905683836,4.087946093772303e-09
0.01470753033062362,4.087946802894169e-09
0.01470753220745116,4.087948052159731e-09
0.01470753465116832,4.087949527606176e-09
0.0147075379241901,4.087951523719715e-09
0.01470754144884437,4.087953814679151e-09
0.01470754634003125,4.087956830614643e-09
0.01470755210089976,4.087960532592378e-09
0.01470756193879125,4.087966648286771e-09
0.01470757537750718,4.087975212454538e-09
0.01470758966147178,4.087984315388454e-09
0.01470760212534778,4.087992081681857e-09
0.01470761825606722,4.08800227179922e-09
0.01470763720007602,4.088014202711301e-09
0.01470765842238154,4.08802767385633e-09
0.01470770086699259,4.088054357006312e-09
0.0147077572477101,4.088089934114943e-09
0.01470781452025184,4.088126039362398e-09
0.01470792188145,4.088193788786446e-09
0.0147080420475821,4.088269551284174e-09
0.0147082424256204,4.088395954763468e-09
0.0147082928120219,4.088427732062187e-09
0.0147083935848249,4.088491251829954e-09
0.01470859513043091,4.088618449867058e-09
0.01470892953071455,4.088829392613396e-09
0.0147090159698759,4.088883968341775e-09
0.01470918884819861,4.088993102179144e-09
0.01470953460484403,4.089211238724316e-09
0.01471002833531226,4.089522866282455e-09
0.01471054361807472,4.089848106447859e-09
0.01471068079121491,4.089934758114852e-09
0.01471088440716546,4.090063252117428e-09
0.01471094266881395,4.090100031972895e-09
0.01471102715074253,4.090153375489758e-09
0.01471105112440765,4.090168588459867e-09
0.01471107423194222,4.090183101841458e-09
0.01471109961709832,4.090199122496307e-09
0.01471111481464902,4.090208725535848e-09
0.01471113445445071,4.090221220083298e-09
0.01471115380257026,4.090233342570801e-09
0.01471117376425938,4.090245951911204e-09
0.01471119226009664,4.090257625048741e-09
0.01471122630338986,4.090279111099063e-09
0.01471125124450183,4.090294868953229e-09
0.01471127951635076,4.090312794465456e-09
0.01471130458003232,4.090328546640146e-09
0.01471134607746289,4.090354811855474e-09
0.01471139355242834,4.090384727873416e-09
0.01471145984735407,4.090426684564659e-09
0.0147115570349658,4.090487962317654e-09
0.01471168216700112,4.090566997283248e-09
0.01471188636607328,4.09069594192898e-09
0.01471212554059124,4.090846934752979e-09
0.01471245226549514,4.09105337076103e-09
0.01471256668654577,4.091125699258416e-09
0.01471279552864703,4.091270211466989e-09
0.01471325321284954,4.091559422973112e-09
0.01471337781018074,4.091638095499732e-09
0.01471362700484313,4.091795564153049e-09
0.0147141253941679,4.092110517812789e-09
0.01471462882590302,4.092428675498177e-09
0.01471508863226977,4.092719385231721e-09
0.01471585771422786,4.093205624834798e-09
0.01471686006174288,4.093839600921683e-09
0.01471823399416799,4.09470893537157e-09
0.01472003500497633,4.095848939336125e-09
0.01472257275881124,4.097456526292236e-09
0.0147257841930106,4.09949252877999e-09
0.01473038569773165,4.10241351636743e-09
0.01473541022055952,4.105607517195344e-09
0.01473703907800406,4.106643956863083e-09
0.01474029679289315,4.108718580625203e-09
0.01474681222267132,4.11287319147919e-09
0.01474825298736318,4.113792899603017e-09
0.0147511345167469,4.115632919517182e-09
0.01475610381225995,4.118809767040033e-09
0.01475783581011379,4.119918160047053e-09
0.01475870180904071,4.12047271811636e-09
0.01476043380689455,4.121582251524128e-09
0.01476389780260223,4.123802651662264e-09
0.01477082579401759,4.12824983490727e-09
0.0147846817768483,4.137168224470962e-09
0.01481239374250972,4.155097620702854e-09
0.01486781767383257,4.191283460118193e-09
0.01493890883691629,4.238265875533484e-09
0.01501,4.285742357595483e-09
0.01501169622149957,4.286881141850699e-09
0.0150136856769072,4.288217116801079e-09
0.0150144749672938,4.288747235616516e-09
0.01501485114046757,4.289000004820368e-09
0.01501511769910831,4.289178953430441e-09
0.01501525097842867,4.289268459667579e-09
0.01501538470352125,4.289358307259395e-09
0.01501543734684846,4.289393734259986e-09
0.01501551152149284,4.289443496115822e-09
0.01501558890796397,4.289495386964995e-09
0.01501563087562172,4.289523672358592e-09
0.01501564352007414,4.289532210948566e-09
0.01501564985376658,4.289536421023007e-09
0.01501565291068058,4.289538404530422e-09
0.01501565565142335,4.289540315637246e-09
0.0150156574243262,4.289541451826675e-09
0.01501565784816454,4.289541791312106e-09
0.0150156586958412,4.289542352395185e-09
0.01501566039119454,4.289543499607987e-09
0.01501566123887121,4.289544135543581e-09
0.01501566255869144,4.28954495563884e-09
0.01501566285473268,4.289545247797717e-09
0.01501566306126328,4.289545293253179e-09
0.0150156632319435,4.289545430424599e-09
0.01501566338441514,4.289545510336009e-09
0.01501566354593071,4.289545654289634e-09
0.01501566357953885,4.289545641571446e-09
0.01501566364675512,4.28954564936245e-09
0.01501566366823638,4.28954570218671e-09
0.01501566370539739,4.289545750911287e-09
0.01501566373376534,4.28954574363519e-09
0.01501566374682744,4.289545798165642e-09
0.01501566376424625,4.289545724623816e-09
0.01501566379506152,4.289545685348685e-09
0.0150156638153785,4.289545609828593e-09
0.01501566383815887,4.289545642605253e-09
0.01501566384991683,4.289545746079639e-09
0.0150156638662146,4.289545282980465e-09
0.01501566388037992,4.289544807736499e-09
0.01501566389722298,4.289545040713295e-09
0.01501566390949128,4.289545122369165e-09
0.01501566392540873,4.289546258241685e-09
0.01501566393883253,4.289546514859547e-09
0.01501566395938001,4.289547113172903e-09
0.01501566397217027,4.289547756168079e-09
0.01501566398911534,4.289550901160226e-09
0.01501566399667211,4.289553644685393e-09
0.01501566400704864,4.289554079975219e-09
0.0150156640177071,4.289553286810539e-09
0.01501566402765195,4.289551866571715e-09
0.01501566403555221,4.289550578130535e-09
0.01501566404529521,4.289550079111877e-09
0.01501566405427885,4.289549724524474e-09
0.01501566406275597,4.289556681871984e-09
0.0150156640676213,4.289552087229825e-09
0.01501566407492166,4.289549082535052e-09
0.01501566407938659,4.289541515491516e-09
0.01501566408492796,4.289531878595604e-09
0.01501566408950931,4.289520456015968e-09
0.01501566409546844,4.289488806841172e-09
0.01501566409966333,4.289475630983619e-09
0.01501566410447722,4.289473206467917e-09
0.01501566410930453,4.28947126775436e-09
0.0150156641157105,4.289478096124622e-09
0.01501566412166298,4.289486934486254e-09
0.01501566412890409,4.289499068147064e-09
0.01501566413657897,4.289510285731234e-09
0.01501566414421947,4.289519617230432e-09
0.01501566415128687,4.289525965287531e-09
0.01501566415980842,4.289533015940686e-09
0.01501566416848689,4.289538712127205e-09
0.01501566417826158,4.289546869670766e-09
0.01501566418652058,4.289558013840669e-09
0.01501566419414847,4.289578377825229e-09
0.015015664200354,4.28960279278731e-09
0.0150156642087636,4.289655571944413e-09
0.01501566421567658,4.289715338553936e-09
0.0150156642259549,4.289820158454101e-09
0.01501566423726809,4.289948311888513e-09
0.015015664251555,4.290112724013106e-09
0.01501566426775674,4.290439454833955e-09
0.01501566428388777,4.290718522003268e-09
0.01501566430174502,4.290620692486426e-09
0.01501566431727119,4.29004965492093e-09
0.01501566432833196,4.289957276478982e-09
0.01501566433474201,4.289261058844567e-09
0.0150156643396675,4.288990864299394e-09
0.01501566434593338,4.28888724752063e-09
0.01501566435096329,4.288786533752352e-09
0.0150156643579244,4.288781888320682e-09
0.01501566436585671,4.288806111662358e-09
0.01501566437563014,4.28885356206282e-09
0.01501566438934314,4.288929978769201e-09
0.0150156644060706,4.289017033200529e-09
0.01501566442449993,4.289109941806308e-09
0.01501566443491962,4.28915360082806e-09
0.01501566444323937,4.289186210025279e-09
0.01501566445523784,4.289228353755913e-09
0.0150156644650914,4.289260636460395e-09
0.01501566448293307,4.289314547531717e-09
0.01501566450374119,4.289369513643386e-09
0.01501566453417632,4.289436396076086e-09
0.01501566456257797,4.289482004373737e-09
0.01501566459398886,4.289517378183917e-09
0.01501566462597515,4.28954049020819e-09
0.01501566466454069,4.289556612432606e-09
0.01501566471741527,4.289567710320035e-09
0.01501566476875323,4.289569948222123e-09
0.01501566479661799,4.289569462078482e-09
0.01501566482899306,4.289568104274387e-09
0.01501566485882343,4.289566262193813e-09
0.01501566488142892,4.289564759806976e-09
0.01501566489545087,4.289563852465652e-09
0.01501566491591801,4.289562445889947e-09
0.01501566492773622,4.28956168380143e-09
0.01501566494542518,4.289560703464526e-09
0.01501566495881737,4.289559826153257e-09
0.01501566497532639,4.289558928237235e-09
0.01501566499486158,4.289557772568156e-09
0.01501566501303364,4.289556849756036e-09
0.01501566502882027,4.289556007209603e-09
0.01501566504708249,4.289555060116459e-09
0.01501566506514167,4.28955435201758e-09
0.01501566508768529,4.289553541952035e-09
0.01501566509358233,4.289553221180913e-09
0.01501566510153166,4.289552916775404e-09
0.01501566510617784,4.289552762931963e-09
0.01501566511238081,4.289552486302452e-09
0.01501566511892816,4.289552328828412e-09
0.01501566512704992,4.289551976933628e-09
0.01501566512931208,4.289551998893041e-09
0.01501566513311994,4.289551865444716e-09
0.01501566513664028,4.289551759559921e-09
0.01501566514150976,4.289551571498009e-09
0.01501566514594872,4.289551487535077e-09
0.01501566515074621,4.289551442698651e-09
0.01501566515597724,4.289551204585912e-09
0.01501566516247186,4.289551040243398e-09
0.01501566517244078,4.289550766630689e-09
0.01501566517710252,4.289550633747115e-09
0.01501566518071101,4.28955056078908e-09
0.01501566518673527,4.289550397135744e-09
0.01501566519287883,4.289550273881141e-09
0.0150156652009219,4.289549993829717e-09
0.0150156652079678,4.289549943371437e-09
0.01501566521653564,4.289549743520965e-09
0.01501566522412584,4.289549617003331e-09
0.01501566523178132,4.289549531994091e-09
0.01501566524066479,4.289549313946491e-09
0.01501566525284917,4.289549067169213e-09
0.01501566526338065,4.289548940214259e-09
0.01501566527337087,4.289548785314397e-09
0.01501566527842201,4.28954871828562e-09
0.01501566528482206,4.289548605903313e-09
0.01501566529092149,4.289548547421235e-09
0.01501566530035573,4.289548433589594e-09
0.01501566530712742,4.289548336545747e-09
0.01501566531197423,4.289548275343976e-09
0.01501566531599643,4.289548223348791e-09
0.0150156653203958,4.28954827162687e-09
0.01501566532423442,4.289548138462437e-09
0.0150156653301372,4.289548091608287e-09
0.01501566533648985,4.289548023467895e-09
0.01501566534401266,4.289548052905989e-09
0.01501566535109304,4.289547891164166e-09
0.01501566535906779,4.289547788659335e-09
0.01501566536279394,4.289547792444582e-09
0.0150156653682831,4.289547825170485e-09
0.01501566537214857,4.289547727377375e-09
0.01501566537881149,4.289547689645199e-09
0.01501566538541049,4.289547638118355e-09
0.01501566539296258,4.289547492123208e-09
0.01501566539710026,4.289547537779521e-09
0.01501566540141324,4.28954752469909e-09
0.0150156654050434,4.289547483619676e-09
0.01501566540978835,4.289547437405499e-09
0.01501566541376271,4.289547466135713e-09
0.01501566541966284,4.289547411446692e-09
0.01501566542612858,4.289547425269581e-09
0.01501566543244877,4.289547285654697e-09
0.0150156654377935,4.289547346199473e-09
0.01501566544558884,4.289547327037647e-09
0.01501566545370666,4.289547241390764e-09
0.01501566546386391,4.289547112364143e-09
0.01501566547379648,4.289547118046247e-09
0.01501566548522735,4.289546968608119e-09
0.01501566549072244,4.289546840697612e-09
0.01501566549803501,4.289546744693337e-09
0.0150156655033326,4.28954682757436e-09
0.01501566551040189,4.289546819985545e-09
0.0150156655181952,4.28954692004023e-09
0.01501566552347167,4.289546948963361e-09
0.01501566552776313,4.289546951173682e-09
0.01501566553334202,4.289547005296792e-09
0.01501566554047452,4.289546952657281e-09
0.01501566555057656,4.289546969479622e-09
0.01501566555844928,4.289546873956529e-09
0.01501566556704422,4.289546769627842e-09
0.01501566557513216,4.289546639169993e-09
0.01501566558293257,4.289546309104594e-09
0.01501566558932933,4.289546413007495e-09
0.01501566559967623,4.28954642845507e-09
0.01501566560710298,4.289546610731989e-09
0.01501566561666498,4.289546651347902e-09
0.01501566562686753,4.289546870621245e-09
0.0150156656360678,4.289547003354881e-09
0.0150156656428366,4.289547103785659e-09
0.01501566565115611,4.289547039501914e-09
0.01501566565837815,4.289547005726416e-09
