/net010 X,/net010 Y
0.2550156653135273,0.7802435650834614
0.2550156653182989,0.7802427061905046
0.2550156653249228,0.7802415138942429
0.2550156653320202,0.7802402363561676
0.2550156653392658,0.780238932159417
0.2550156653474953,0.7802374508543384
0.2550156653526454,0.7802365238358764
0.2550156653567677,0.7802357818094361
0.2550156653612623,0.7802349727865874
0.2550156653659725,0.7802341249447906
0.2550156653730469,0.7802328515533983
0.2550156653797293,0.780231648735553
0.255015665388382,0.7802300912414193
0.2550156653915998,0.7802295120447287
0.2550156653962352,0.7802286776621656
0.2550156654022329,0.7802275980857374
0.2550156654079491,0.7802265691687857
0.2550156654134071,0.7802255867146677
0.2550156654195037,0.7802244893424746
0.25501566542442,0.780223604400355
0.255015665432266,0.7802221921200623
0.2550156654398735,0.7802208227754246
0.2550156654501234,0.7802189777912591
0.255015665459758,0.7802172435585017
0.2550156654708946,0.780215238972005
0.2550156654762983,0.780214266300062
0.2550156654838991,0.7802128981544652
0.2550156654906497,0.780211683056443
0.2550156654976644,0.7802104204164504
0.2550156655042671,0.7802092319171514
0.2550156655132845,0.7802076087855223
0.2550156655181077,0.7802067406199829
0.255015665523859,0.7802057053780906
0.2550156655315595,0.7802043192968409
0.2550156655410475,0.7802026114529745
0.255015665548555,0.7802012600939499
0.2550156655572486,0.7801996952556909
0.2550156655654471,0.7801982195261523
0.2550156655729077,0.7801968766203657
0.2550156655797826,0.7801956391302554
0.2550156655906528,0.7801936824954012
0.2550156655982139,0.7801923215040816
0.255015665608012,0.7801905578348709
0.2550156656149961,0.7801893007104663
0.2550156656241002,0.7801876619713219
0.2550156656309082,0.7801864365215803
0.2550156656391037,0.7801849613416021
0.2550156656464792,0.7801836337535626
0.2550156656560069,0.7801819187654111
0.2550156656665919,0.7801800134594981
0.2550156656803881,0.7801775301459433
0.2550156656959751,0.7801747244902355
0.2550156657148946,0.7801713189643742
0.2550156657378559,0.7801671859304591
0.2550156657658825,0.780162141155861
0.2550156658052679,0.7801550517767772
0.2550156658576505,0.7801456229090906
0.2550156659261062,0.780133300875697
0.2550156660089369,0.7801183913620733
0.255015666113525,0.7800995655012031
0.2550156662304675,0.7800785158591736
0.2550156663186892,0.7800626359517846
0.2550156664109053,0.7800460370495319
0.2550156664864129,0.7800324456715089
0.2550156665187267,0.7800266291942091
0.255015666548674,0.7800212386761771
0.2550156665757662,0.7800163620870446
0.2550156666098371,0.7800102293227482
0.2550156666532049,0.7800024231170664
0.2550156666628896,0.7800006798815105
0.2550156666801515,0.7799975727369688
0.2550156666934109,0.7799951860361318
0.25501566670835,0.7799924969971403
0.2550156667231951,0.7799898248746171
0.2550156667430432,0.779986252222443
0.2550156667675968,0.7799818325777927
0.2550156667976861,0.7799764165101983
0.2550156668336508,0.7799699428585836
0.2550156668890253,0.7799599754416917
0.2550156669278827,0.7799529811165726
0.2550156669786897,0.779943835852027
0.2550156670459618,0.7799317268782033
0.2550156671591895,0.7799113458913052
0.2550156673856449,0.7798705839175089
0.2550156677153392,0.7798112389385778
0.2550156680864225,0.7797444439590304
0.255015668649077,0.7796431661428969
0.2550156693598283,0.7795152309004969
0.2550156704347294,0.7793217487002355
0.2550156714327615,0.7791421029219823
0.2550156724787938,0.7789538171250285
0.2550156736515938,0.7787427131207512
0.2550156750448822,0.7784919212035177
0.2550156773251107,0.7780814800724354
0.2550156800862883,0.7775844681008568
0.2550156855839068,0.7765948967759737
0.2550156936159049,0.7751491371139849
0.2550157031335572,0.7734359597040505
0.2550157178369111,0.7707893560078514
0.2550157351472221,0.7676735000246246
0.2550157413572048,0.7665557031295798
0.2550157537771703,0.76432010933949
0.2550157786171013,0.7598489217593105
0.2550158149786634,0.7533038405822765
0.2550158528529659,0.7464864661473012
0.2550158860443758,0.7405120123656026
0.2550159226248052,0.7339275350622074
0.2550159608920714,0.7270394271481582
0.2550160374266038,0.7132632113200597
0.2550161007517502,0.7018646849572772
0.2550162274020432,0.6790676322317122
0.2550163524732292,0.6565548187382984
0.2550166026156014,0.6115291917514709
0.2550168460700473,0.5677073914829531
0.2550172371511035,0.4973128013659132
0.2550176110190471,0.4300165715172233
0.255017741034137,0.4066138553422647
0.2550180010643167,0.3598084229923479
0.2550185211246762,0.2661975582925147
0.2550192605623381,0.1330987791443816
0.25502,0
0.2550202010376253,0
0.2550205520058624,0
0.255020828469957,0
0.2550213813981462,0
0.2550224872545247,0
0.2550246989672816,0
0.2550284706753205,0
0.2550294980256236,0
0.2550310618067008,0
0.2550329335557361,0
0.2550333239720936,0
0.2550341048048085,0
0.2550356004576808,0
0.2550379779030868,0
0.2550411762421199,0
0.2550465701284348,0
0.2550538044856028,0
0.2550648088646871,0
0.2550805412184813,0
0.2551054669711951,0
0.2551377559951669,0
0.2551790946570697,0
0.255235114072319,0
0.2553043341319941,0
0.2554027898997223,0
0.2555268005534751,0
0.2557009490341173,0
0.2559258956229555,0
0.2562361771243006,0
0.2566387695564917,0
0.2570981292311467,0
0.2576392858826159,0
0.258243865568563,0
0.2586219327842815,0
0.259,0
0.2590025,0.450000000002948
0.2590031441046581,0.5659388384626762
0.2590034661569872,0.6239082576975362
0.2590038053308602,0.6849595548352738
0.2590038918627562,0.7005352961120258
0.2590040649265481,0.73168677866553
0.259004113160674,0.7403689213103525
0.2590041372777369,0.7447099926327638
0.2590041855118627,0.7533921352775862
0.2590042208385684,0.7597509423185045
0.2590042480983762,0.7646577077224936
0.2590042920777479,0.7725739946184973
0.2590043133065416,0.7763951774886202
0.2590043215090032,0.777871620566417
0.2590043250529703,0.7785095346479753
0.2590043321409045,0.7797853628110917
0.2590043340955198,0.78013719355563
0.2590043350728274,0.7803131089278991
0.2590043368811671,0.7806386100839279
0.2590043395790511,0.7811242291988484
0.2590043402449224,0.7812440860333059
0.2590043409198621,0.781365575182047
0.2590043412640021,0.7814275203710251
0.2590043415037297,0.7814706713438202
0.2590043416623828,0.7814992289001399
0.2590043419029754,0.7815425355783834
0.259004342035616,0.781566410880119
0.2590043421713792,0.7815908482522449
0.2590043422024562,0.7815964421076238
0.2590043422646101,0.7816076298183815
0.2590043422882697,0.7816118885517476
0.2590043423244833,0.7816184069875387
0.2590043423600214,0.781624803850578
0.2590043423819818,0.7816287567186108
0.2590043424063636,0.7816331454479908
0.259004342428532,0.7816371357560747
0.2590043424436997,0.781639865952144
0.2590043424581966,0.7816424753948058
0.2590043424706783,0.7816447220976296
0.2590043424833246,0.7816469984267548
0.2590043424995407,0.7816499173318725
0.2590043425171093,0.7816530796722621
0.2590043425269489,0.78165485079551
0.2590043425396553,0.781657137945979
0.2590043425587098,0.78166056776241
0.2590043425765176,0.7816637731583586
0.2590043425911414,0.781666405452741
0.2590043426071632,0.7816692893758413
0.2590043426163391,0.7816709410346512
0.2590043426282157,0.7816730788245962
0.2590043426379846,0.7816748372180271
0.2590043426474249,0.7816765364887512
0.2590043426531076,0.7816775593605384
0.2590043426605854,0.7816789053638473
0.259004342666191,0.7816799143767205
0.2590043426724151,0.7816810347105463
0.2590043426797335,0.7816823520268023
0.2590043426878411,0.7816838113994251
0.2590043426950173,0.7816851031161587
0.2590043427045147,0.7816868126486742
0.2590043427166228,0.7816889921052894
0.2590043427298132,0.7816913663760694
0.2590043427366541,0.7816925977310872
0.2590043427475891,0.7816945660366059
0.2590043427534555,0.781695621981937
0.2590043427614226,0.7816970560647895
0.2590043427701917,0.7816986345021703
0.2590043427797458,0.7817003542465172
0.259004342791689,0.7817025040268709
0.259004342802997,0.7817045394586941
0.2590043428092235,0.781705660232168
0.2590043428154283,0.7817067770887752
0.2590043428231483,0.7817081666972036
0.2590043428312378,0.7817096228024401
0.2590043428382037,0.7817108766694503
0.259004342846787,0.7817124216535909
0.2590043428582913,0.7817144924371354
0.2590043428702911,0.7817166523893525
0.2590043428756512,0.7817176172175698
0.2590043428831906,0.7817189743020146
0.2590043428914183,0.7817204552873491
0.2590043429017218,0.7817223099138014
0.2590043429079382,0.7817234288787223
0.2590043429166334,0.7817249940067494
0.259004342921862,0.7817259351539096
0.2590043429269663,0.7817268539389577
0.2590043429348447,0.7817282720445905
0.2590043429419224,0.7817295460355034
0.2590043429480435,0.7817306478241637
0.2590043429554897,0.7817319881420203
0.2590043429658635,0.7817338554283458
0.2590043429782096,0.7817360777306881
0.2590043429899723,0.7817381950070422
0.2590043430037648,0.7817406776711165
0.2590043430110239,0.781741984305917
0.2590043430229693,0.7817441344759589
0.2590043430301592,0.7817454286507264
0.2590043430398201,0.7817471676196952
0.2590043430482591,0.7817486866446011
0.2590043430584157,0.7817505148322024
0.2590043430666932,0.7817520047803671
0.2590043430742886,0.7817533719467473
0.2590043430805335,0.7817544960275757
0.2590043430911338,0.7817564040912827
0.2590043430983521,0.7817577033719657
0.2590043431057004,0.7817590260739138
0.2590043431154868,0.7817607876248189
0.2590043431241517,0.7817623473072021
0.2590043431284429,0.7817631197293284
0.2590043431331144,0.7817639605967041
0.2590043431366131,0.7817645903629432
0.2590043431411227,0.781765402083634
0.2590043431466317,0.7817663937004226
0.2590043431514112,0.7817672540122443
0.2590043431560992,0.7817680978472463
0.259004343161915,0.7817691446898589
0.2590043431671041,0.781770078732702
0.2590043431717765,0.7817709197699418
0.2590043431757339,0.7817716321001367
0.2590043431809639,0.7817725734970971
0.2590043431843664,0.7817731859471877
0.2590043431902455,0.7817742441806885
0.2590043431968101,0.7817754258154785
0.259004343205202,0.7817769363571703
0.2590043432148643,0.7817786755759392
0.2590043432252732,0.7817805491672214
0.2590043432360826,0.7817824948708195
0.2590043432475427,0.7817845576907344
0.2590043432603246,0.7817868584303332
0.2590043432663879,0.7817879498173141
0.259004343272156,0.7817889880867845
0.259004343278333,0.781790099937396
0.259004343284743,0.7817912537344539
0.2590043432956933,0.7817932247877745
0.2590043433046089,0.7817948295940624
0.2590043433164166,0.7817969549939185
0.2590043433333529,0.7818000035253458
0.2590043433503313,0.7818030596407065
0.2590043433602413,0.7818048434338198
0.2590043433705341,0.7818066961418069
0.2590043433820369,0.7818087666455753
0.2590043433888433,0.7818099917855648
0.2590043433937415,0.7818108734702899
0.259004343403538,0.7818126368397404
0.2590043434137277,0.78181447099257
0.2590043434246987,0.7818164457729093
0.2590043434343489,0.7818181827934366
0.259004343446018,0.7818202832332588
0.2590043434604098,0.7818228737610511
0.2590043434788118,0.781826186121437
0.2590043435064847,0.7818311672469491
0.2590043435316874,0.7818357037281397
0.2590043435544328,0.7818397979031387
0.2590043435777357,0.7818439924178744
0.2590043436006559,0.7818481180676962
0.2590043436297471,0.7818533544790007
0.2590043436462853,0.7818563313577441
0.2590043436726107,0.781861069927281
0.2590043436829231,0.7818629261624466
0.2590043436974023,0.7818655324176581
0.25900434371626,0.7818689267924395
0.2590043437361304,0.7818725034713924
0.2590043437464407,0.7818743593168698
0.2590043437601099,0.781876819778704
0.2590043437718309,0.7818789295610529
0.2590043437831019,0.7818809583481912
0.2590043437922799,0.7818826103767051
0.2590043438071672,0.7818852901031459
0.2590043438171926,0.7818870946596501
0.2590043438326658,0.781889879841735
0.2590043438386881,0.7818909638646065
0.2590043438473079,0.7818925154234879
0.259004343857859,0.7818944146142924
0.259004343868819,0.7818963874262064
0.2590043438799446,0.7818983900342856
0.2590043438928403,0.7819007112475074
0.2590043439074373,0.7819033387057582
0.2590043439242667,0.7819063680025716
0.2590043439325312,0.7819078556126068
0.2590043439452061,0.7819101370876157
0.2590043439546609,0.7819118389562617
0.2590043439647032,0.7819136465703203
0.2590043439686412,0.7819143554133045
0.2590043439744669,0.7819154040444865
0.259004343980773,0.7819165391365068
0.2590043439892281,0.7819180610491027
0.2590043439964712,0.7819193648062049
0.2590043440056018,0.7819210083215288
0.2590043440134618,0.7819224231198074
0.2590043440235673,0.78192424210477
0.2590043440327808,0.7819259005481527
0.2590043440428182,0.7819277072729225
0.2590043440488938,0.7819288008781289
0.2590043440580779,0.7819304540157556
0.2590043440655154,0.7819317927648671
0.2590043440747311,0.781933451587946
0.2590043440834056,0.7819350129989466
0.2590043440950547,0.781937109841646
0.2590043441078446,0.781939412030086
0.2590043441213065,0.7819418351617812
0.259004344128751,0.7819431751798778
0.2590043441382834,0.7819448910073579
0.2590043441519113,0.7819473440251467
0.2590043441644918,0.7819496085137433
0.2590043441733317,0.7819511997109174
0.2590043441829495,0.7819529309061045
0.2590043441880877,0.7819538557762851
0.2590043441941048,0.7819549388599079
0.2590043441982535,0.7819556856225596
0.2590043442059732,0.7819570751710357
0.2590043442131979,0.7819583756207837
0.2590043442212535,0.7819598256308957
0.2590043442262515,0.7819607252612659
0.2590043442324089,0.781961833594691
0.2590043442386797,0.7819629623417867
0.2590043442465607,0.7819643809270359
0.2590043442502475,0.7819650445461955
0.2590043442557237,0.7819660302577079
0.2590043442601845,0.7819668332154083
0.2590043442660095,0.7819678817166942
0.2590043442715382,0.7819688768706534
0.2590043442793437,0.7819702818567807
0.2590043442866301,0.7819715934176408
0.2590043442944566,0.781973002190739
0.2590043443018789,0.7819743382020405
0.2590043443103975,0.7819758715454928
0.2590043443157417,0.781976833506004
0.2590043443232951,0.7819781931184266
0.2590043443282977,0.7819790935781333
0.2590043443332377,0.7819799827868401
0.2590043443371558,0.7819806880426938
0.259004344343658,0.7819818584364757
0.2590043443511291,0.7819832032407436
0.2590043443577479,0.7819843946277327
0.2590043443639337,0.7819855080670735
0.2590043443707327,0.781986731878126
0.259004344373429,0.7819872172099006
0.2590043443772435,0.7819879038306609
0.2590043443815562,0.7819886801097019
0.259004344386098,0.7819894976457409
0.2590043443911682,0.7819904102657205
0.2590043443971119,0.7819914801399097
0.2590043444034213,0.7819926158414424
0.2590043444091486,0.7819936467468036
0.2590043444123348,0.7819942202680341
0.2590043444166744,0.7819950013832065
0.2590043444211598,0.7819958087573741
0.2590043444266972,0.7819968055000626
0.2590043444317972,0.781997723495742
0.2590043444388007,0.7819989841273411
0.2590043444460815,0.7820002946690162
0.2590043444545297,0.7820018153525953
0.2590043444644456,0.7820036002148534
0.2590043444761945,0.7820057150031978
0.2590043444857058,0.7820074270337152
0.2590043445003831,0.7820100689504005
0.259004344507213,0.7820112983369931
0.2590043445162445,0.782012924016584
0.2590043445248619,0.7820144751358171
0.2590043445339505,0.7820161110971834
0.2590043445436268,0.7820178528239462
0.2590043445524389,0.7820194390051326
0.2590043445592063,0.7820206571407251
0.2590043445662262,0.7820219207099743
0.2590043445761533,0.7820237075906177
0.2590043445845819,0.7820252247370263
0.2590043445912087,0.7820264175728563
0.2590043446023665,0.7820284259763
0.259004344610376,0.7820298676830539
0.2590043446217358,0.7820319124374198
0.2590043446278643,0.7820330155750009
0.2590043446362041,0.7820345167441899
0.2590043446426255,0.7820356725896094
0.2590043446505134,0.7820370924038755
0.2590043446574306,0.7820383375078954
0.2590043446665362,0.782039976516824
0.2590043446766105,0.7820417898862786
0.2590043446897163,0.7820441489392315
0.2590043447023017,0.7820464142971328
0.2590043447139194,0.7820485054943482
0.2590043447186735,0.7820493612198386
0.2590043447251459,0.7820505262678966
0.2590043447323507,0.782051823120522
0.2590043447422496,0.7820536049252257
0.2590043447478294,0.7820546092818237
0.2590043447555869,0.7820560056448489
0.2590043447603911,0.7820568704031139
0.259004344765472,0.7820577849515509
0.2590043447712445,0.7820588240103898
0.2590043447780936,0.7820600568442247
0.2590043447841528,0.7820611475017891
0.2590043447915394,0.7820624770982221
0.2590043448008996,0.7820641619304957
0.2590043448122668,0.7820662080237905
0.2590043448320847,0.7820697752403126
0.2590043448562656,0.7820741277986265
0.2590043448834842,0.7820790271495515
0.2590043449169562,0.7820850521200738
0.259004344961008,0.7820929814472688
0.2590043450170821,0.7821030747834355
0.2590043451132302,0.7821203814395438
0.2590043452502815,0.7821450506662053
0.259004345442061,0.7821795709728185
0.2590043457215694,0.7822298824877727
0.2590043462805862,0.782330505517681
0.2590043470501957,0.782469035225386
0.2590043478112271,0.7826060208782071
0.2590043490358926,0.7828264606746238
0.2590043498197427,0.7829675536819014
0.2590043509483146,0.7831706966243689
0.2590043532054584,0.7835769825093042
0.2590043551315648,0.7839236816586936
0.2590043582956903,0.784493224251781
0.2590043618808919,0.7851385605461835
0.2590043669046252,0.7860428325334734
0.2590043742491361,0.7873648444933767
0.2590043850206106,0.7893037099016009
0.2590043980499122,0.7916489841863772
0.2590044114760403,0.7940656872440499
0.2590044306387615,0.7975149770678147
0.259004454381766,0.8017887178790595
0.2590044958762711,0.8092577287988068
0.2590045420123007,0.817562214128209
0.2590045951802513,0.8271324452258089
0.2590046414927687,0.8354686983635951
0.2590047073689696,0.8473264145325564
0.2590047821713576,0.8607908443636347
0.2590048808305292,0.8785494952634476
0.2590050781488726,0.9140667970630734
0.2590052634048876,0.9474128797581916
0.2590055550948273,0.9999170689145576
0.2590059807994711,1.076543904791061
0.2590064587159346,1.162568868223746
0.2590066561931076,1.198114759374258
0.2590070511474538,1.269206541675283
0.2590072486246268,1.304752432825795
0.2590076435789729,1.37584421512682
0.2590084334876652,1.51802777972887
0.2590088251157489,1.588520834792106
0.2590094125578745,1.694260417401949
0.25901,1.8
0.2590101822730643,1.8
0.2590104880301347,1.8
0.2590107301383197,1.8
0.2590112143546897,1.8
0.2590121827874297,1.8
0.2590141196529097,1.8
0.2590168155742721,1.8
0.2590197150110954,1.8
0.2590224662736814,1.8
0.2590258769068429,1.8
0.2590295925947933,1.8
0.2590304813241638,1.8
0.259030925688849,1.8
0.2590318144182194,1.8
0.2590322537457221,1.8
0.2590331324007274,1.8
0.259034889710738,1.8
0.2590376497391242,1.8
0.2590401511076084,1.8
0.2590428267048521,1.8
0.2590438920581377,1.8
0.2590460227647089,1.8
0.2590502841778513,1.8
0.2590557099023081,1.8
0.2590577056366972,1.8
0.2590616971054755,1.8
0.259069680043032,1.8
0.2590847604684559,1.8
0.2591149213193035,1.8
0.2591736546848409,1.8
0.2592513409751107,1.8
0.2593582129737938,1.8
0.2595144129607027,1.8
0.2595660642259957,1.8
0.2596693667565815,1.8
0.2597019444524269,1.8
0.2597166130238799,1.8
0.259745950166786,1.8
0.2597893226545783,1.8
0.2598309507532299,1.8
0.25983674349185,1.8
0.2598441755020809,1.8
0.2598461406463448,1.8
0.2598479073120035,1.8
0.2598484045025495,1.8
0.2598493988836417,1.8
0.2598503678544345,1.8
0.2598515652219485,1.8
0.2598522383027088,1.8
0.259852484137617,1.8
0.2598526395284107,1.8
0.2598527312432765,1.8
0.2598528140362423,1.8
0.2598528752160735,1.8
0.2598529278572233,1.8
0.2598529892295876,1.8
0.2598530355154184,1.8
0.2598530767793044,1.8
0.2598531124231319,1.8
0.2598531516937333,1.8
0.2598531846396912,1.8
0.2598532233955543,1.8
0.2598532582388758,1.8
0.2598532943395244,1.8
0.2598533366809987,1.8
0.2598534211168417,1.8
0.2598534872560304,1.8
0.2598536195344077,1.8
0.2598537481864669,1.8
0.2598540054905854,1.8
0.2598542583968181,1.8
0.2598546682634634,1.8
0.2598550636943626,1.8
0.2598556290584639,1.8
0.2598562473453175,1.8
0.2598565142848888,1.8
0.2598570481640313,1.8
0.2598580743347128,1.8
0.2598587387713695,1.8
0.2598594480895786,1.8
0.2598594712909683,1.8
0.2598595176937475,1.8
0.2598595346773538,1.8
0.2598595686445663,1.8
0.2598595929330682,1.8
0.2598596000927177,1.8
0.259859609996351,1.8
0.2598596121174961,1.8
0.2598596139158425,1.8
0.2598596148506471,1.8
0.2598596157252682,1.8
0.2598596166996938,1.8
0.2598596179159315,1.8
0.2598596190111928,1.8
0.2598596198313355,1.8
0.2598596206120909,1.8
0.2598596212631345,1.8
0.2598596215886563,1.8
0.2598596220973211,1.8
0.2598596227869786,1.8
0.2598596241662937,1.8
0.2598596254256461,1.8
0.2598596271435089,1.8
0.2598596305792346,1.8
0.2598596337887206,1.8
0.2598596398330182,1.8
0.2598596473234736,1.8
0.2598596585429012,1.8
0.2598596615245822,1.8
0.2598596674879442,1.8
0.2598596794146683,1.8
0.259859696932415,1.8
0.2598597156410291,1.8
0.259859733312675,1.8
0.2598597475888047,1.8
0.259859776141064,1.8
0.2598598080935292,1.8
0.2598598602215617,1.8
0.2598599225049518,1.8
0.259860015691731,1.8
0.2598601226989291,1.8
0.2598602831584692,1.8
0.2598604559673627,1.8
0.259860696479934,1.8
0.259860940922804,1.8
0.2598613354517788,1.8
0.2598614638593376,1.8
0.2598617206744552,1.8
0.2598622343046904,1.8
0.2598630317745778,1.8
0.2598637343929222,1.8
0.2598646365886143,1.8
0.2598655021739473,1.8
0.2598668192615029,1.8
0.2598692431488929,1.8
0.2598713938387351,1.8
0.2598756952184197,1.8
0.2598803797412311,1.8
0.2598886609546521,1.8
0.259900189465419,1.8
0.2599130010151564,1.8
0.2599250936158515,1.8
0.259929450448758,1.8
0.259938164114571,1.8
0.2599487239019451,1.8
0.2599677558995245,1.8
0.2599888779497623,1.8
0.26001,1.8
0.2600109609358867,1.627031540402802
0.260012322963881,1.381866501412722
0.2600143481909203,1.017325634340006
0.2600148832318095,0.9210182742931626
0.260015048573861,0.8912567050141327
0.2600153792579641,0.831733566456073
0.2600154484844095,0.8192728062923714
0.2600154830976322,0.8130424262105205
0.2600155455218439,0.8018060681065596
0.2600156049816245,0.7911033075987071
0.2600156251523966,0.7874725686192416
0.2600156351208234,0.7856782517941205
0.2600156497140126,0.783051477735853
0.2600156529079629,0.7824765666770936
0.2600156559391189,0.7819309586083687
0.2600156576736302,0.7816187465621525
0.2600156592609242,0.7813330336488242
0.2600156610638862,0.781008500478487
0.2600156616466196,0.7809036084734053
0.2600156628120863,0.780693824463242
0.2600156630164528,0.7806570384989673
0.2600156632137007,0.7806215338697307
0.2600156633366388,0.7805994050109852
0.2600156634926289,0.780571326801228
0.2600156635405465,0.7805627016306502
0.2600156636363817,0.7805454512894947
0.2600156636595917,0.7805412735013793
0.260015663704439,0.7805332009887209
0.2600156637322361,0.7805281975010967
0.2600156637609018,0.7805230376685355
0.2600156637837349,0.7805189277261491
0.2600156638105433,0.7805141022061655
0.2600156638216683,0.7805120997079982
0.2600156638386267,0.78050904718976
0.2600156638507649,0.7805068623174769
0.2600156638704813,0.7805033133663439
0.2600156638837152,0.7805009312618303
0.260015663901256,0.7804977739274364
0.2600156639127844,0.7804956988173526
0.2600156639270763,0.7804931262651813
0.260015663946068,0.7804897077696946
0.2600156639656477,0.7804861834088914
0.2600156639770764,0.7804841262444526
0.2600156639934683,0.7804811757046402
0.2600156640026885,0.7804795160722087
0.2600156640135421,0.7804775624149727
0.2600156640232338,0.7804758179204239
0.2600156640353625,0.780473634756774
0.2600156640442776,0.7804720300404142
0.2600156640544558,0.7804701979559301
0.2600156640604135,0.780469125573747
0.2600156640675567,0.7804678397922657
0.2600156640736295,0.7804667466966517
0.2600156640803947,0.7804655289507476
0.2600156640863165,0.7804644630333932
0.2600156640927164,0.7804633110548806
0.2600156640968922,0.7804625594061374
0.2600156641017866,0.7804616784108607
0.2600156641067404,0.7804607867341282
0.2600156641132331,0.7804596180389876
0.2600156641192752,0.7804585304589615
0.2600156641265727,0.7804572169096922
0.2600156641344628,0.7804557966957457
0.2600156641419044,0.7804544572072256
0.2600156641490172,0.7804531769013643
0.2600156641574898,0.7804516518412861
0.2600156641665834,0.780450014980639
0.2600156641761859,0.7804482865332538
0.2600156641842776,0.7804468300283371
0.2600156641917714,0.7804454811573223
0.260015664198058,0.7804443495625044
0.2600156642067257,0.7804427893705288
0.2600156642138324,0.7804415101737803
0.2600156642244024,0.7804396075757012
0.2600156642360349,0.7804375137106199
0.2600156642506348,0.7804348857427765
0.2600156642672739,0.7804318906985639
0.2600156642873346,0.7804282797770021
0.2600156643127258,0.7804237093529629
0.2600156643439532,0.7804180884292364
0.260015664363813,0.7804145136687488
0.2600156643895241,0.780409885660772
0.2600156644075446,0.7804066419754516
0.2600156644260074,0.7804033186638257
0.260015664438674,0.7804010386876179
0.2600156644507246,0.7803988695727302
0.2600156644625759,0.7803967363391404
0.2600156644769742,0.7803941446422833
0.2600156644849551,0.780392708081413
0.2600156644967227,0.7803905899157701
0.2600156645049994,0.7803891001174854
0.2600156645187826,0.7803866191420603
0.2600156645288227,0.7803848119176902
0.2600156645429517,0.7803822687020521
0.2600156645575381,0.7803796431422825
0.2600156645754538,0.7803764183218718
0.2600156645968197,0.7803725724582442
0.2600156646227058,0.7803679129554606
0.2600156646583678,0.7803614937902612
0.2600156647014679,0.7803537357860222
0.2600156647560105,0.7803439181093506
0.2600156648266772,0.7803311981142933
0.2600156649629816,0.780306663320097
0.2600156651374471,0.7802752595305282
0.2600156653980553,0.7802283500542249
0.2600156657560887,0.7801639040357031
0.2600156660173347,0.7801168797612288
0.2600156661473212,0.7800934821773584
0.260015666256705,0.7800737931069843
0.2600156663666203,0.7800540083531491
0.2600156664388198,0.7800410124388044
0.2600156664766114,0.780034209950232
0.260015666499534,0.7800300838807459
0.2600156665359957,0.7800235207806825
0.2600156665587116,0.7800194319214313
0.2600156665915941,0.7800135130560335
0.2600156666177583,0.7800088035032857
0.2600156666408397,0.780004648856659
0.2600156666493181,0.78000312274742
0.2600156666639523,0.7800004885845322
0.2600156666741211,0.7799986581986893
0.2600156666879248,0.7799961735462055
0.2600156667003137,0.7799939435300338
0.2600156667183072,0.779990704710821
0.2600156667390314,0.7799869743448049
0.2600156667647855,0.7799823386030145
0.2600156667964877,0.7799766322076582
0.2600156668361049,0.7799695011119443
0.2600156668715439,0.7799631220946299
0.2600156669169657,0.7799549461746889
0.260015666961918,0.7799468547571529
0.2600156670261383,0.7799352951139102
0.2600156671545787,0.779912175827425
0.2600156673360864,0.7798795044418281
0.2600156676595029,0.7798212894789778
0.2600156680630237,0.7797486557299624
0.2600156685433859,0.7796621905449506
0.260015669299607,0.7795260707395233
0.2600156703059679,0.7793449257704985
0.2600156713243298,0.7791616206294325
0.2600156723126887,0.7789837160283817
0.2600156734434871,0.7787801723164964
0.260015674983537,0.7785029633407223
0.2600156767697513,0.7781814447689559
0.2600156803335097,0.777539968247055
0.2600156846659598,0.7767601272352884
0.2600156914939219,0.7755310940600566
0.2600157017902808,0.7736777494622658
0.2600157143318062,0.7714202748849939
0.2600157333305079,0.7680005085848549
0.2600157541662944,0.7642500670075556
0.2600157619183778,0.7628546920020138
0.2600157774225445,0.7600639419909303
0.260015808430878,0.7544824419687632
0.2600158395497346,0.7488810477802819
0.2600158830424232,0.7410523638291764
0.2600159113081805,0.73596452751692
0.2600159583565329,0.7274958240883986
0.2600160233531921,0.7157964254285396
0.2600161066462875,0.7008036682427896
0.2600162355142936,0.6776074271548591
0.260016391574826,0.6495165313254125
0.2600166004894421,0.6119119004162299
0.2600168818828317,0.5612610902901114
0.2600171505963504,0.5128926569315748
0.2600175309618367,0.4444268694021822
0.2600179589697811,0.3673854394066431
0.2600181183699204,0.338693414320824
0.2600184371701992,0.2813093641491857
0.2600190747707566,0.1665412638059092
0.26002,0
0.2600202879160969,0
0.2600206825032749,0
0.2600209961528561,0
0.2600216234520186,0
0.2600228780503436,0
0.2600234632001759,0
0.2600246334998404,0
0.2600249560015331,0
0.2600250589212959,0
0.2600251103811773,0
0.2600252130705618,0
0.2600252382505159,0
0.260025276682989,0
0.2600253387062759,0
0.2600253605854325,0
0.2600253713258163,0
0.2600253873655193,0
0.2600253909051656,0
0.2600253963347399,0
0.2600253968193433,0
0.2600253977885502,0
0.2600253992028468,0
0.2600254008052039,0
0.2600254017681969,0
0.2600254020086397,0
0.2600254024895253,0
0.260025402580181,0
0.2600254027614926,0
0.2600254029432112,0
0.2600254031541612,0
0.2600254031946134,0
0.2600254032431424,0
0.2600254032878953,0
0.2600254033285045,0
0.2600254033586002,0
0.2600254033793354,0
0.26002540338988,0
0.2600254034057541,0
0.2600254034193569,0
0.2600254034465624,0
0.2600254034545795,0
0.2600254034640535,0
0.2600254034699662,0
0.2600254034774512,0
