/M2/D X,/M2/D Y
0.2190091148221809,1.003027750720819e-08
0.2190091345595741,1.003027405086829e-08
0.2190091543315441,1.003027046908646e-08
0.219009179121737,1.003026577408649e-08
0.2190092281574262,1.003025571827616e-08
0.219009280410808,1.003024395870413e-08
0.2190093015862077,1.003023875118947e-08
0.2190093439370071,1.003023173755735e-08
0.2190093890002036,1.003023347641506e-08
0.2190094317348544,1.003024188646283e-08
0.2190094472054209,1.003024566924092e-08
0.2190094781465538,1.003025227830899e-08
0.2190095220689445,1.003026017216856e-08
0.2190095884587261,1.003027045999271e-08
0.2190096918330689,1.003028345457493e-08
0.2190098459165345,1.003029704044518e-08
0.21901,1.00303047290943e-08
0.2190101349656651,1.003030708849815e-08
0.2190102872741987,1.003030835374769e-08
0.2190104103820545,1.00303077896682e-08
0.2190106565977659,1.003030348298496e-08
0.2190111490291889,1.003028833674052e-08
0.2190121338920349,1.003024826730758e-08
0.219014074739189,1.003017393901898e-08
0.2190171862249777,1.003007567044807e-08
0.2190233685616237,1.002996391066794e-08
0.2190312994310845,1.002989379455414e-08
0.2190410966125023,1.002993938889923e-08
0.2190536568839626,1.003012212778512e-08
0.2190721967494467,1.003074643852933e-08
0.2190960416429466,1.003200130423468e-08
0.2191329206649065,1.003494668444731e-08
0.219180734689459,1.004015340951534e-08
0.2192312736696284,1.004689216734525e-08
0.2193037504628143,1.005834434399225e-08
0.2194375988179819,1.008130124241728e-08
0.2196016275320049,1.011074348987203e-08
0.2198115594246364,1.014354329591885e-08
0.22001,1.016895259279407e-08
0.2200125,1.01692029822798e-08
0.2200150833452694,1.016948559090058e-08
0.2200152369907298,1.016950287934443e-08
0.2200153138134599,1.016951154527895e-08
0.220015352224825,1.016951577285198e-08
0.2200154290475552,1.01695243280288e-08
0.2200154522814496,1.016952681584554e-08
0.2200154987492384,1.016953201438545e-08
0.2200155579799944,1.016953843351003e-08
0.2200156144961486,1.016954470475379e-08
0.2200156253059896,1.016954582340855e-08
0.2200156469256715,1.016954809841996e-08
0.2200156507617693,1.016954861645312e-08
0.2200156546793103,1.016954908781122e-08
0.2200156562154672,1.016954921479236e-08
0.2200156569835457,1.016954932641345e-08
0.2200156584645827,1.016954946154306e-08
0.2200156600619745,1.016954970671529e-08
0.2200156612910212,1.016954977162525e-08
0.2200156618264035,1.016954980201785e-08
0.2200156627672781,1.016954993357688e-08
0.2200156629791791,1.016954988626196e-08
0.2200156631514655,1.016954997572391e-08
0.2200156633782537,1.016954997218699e-08
0.2200156635372187,1.016955001806184e-08
0.2200156635848612,1.016955003865246e-08
0.2200156636283406,1.016955002818134e-08
0.2200156636649606,1.016955006032354e-08
0.2200156636969245,1.016955003933094e-08
0.2200156637271874,1.016955007069699e-08
0.2200156637512395,1.016954999129372e-08
0.2200156637810453,1.016954980134944e-08
0.2200156637970336,1.016954957818173e-08
0.2200156638184413,1.016954958990075e-08
0.2200156638282519,1.016954968470839e-08
0.2200156638423094,1.016955002798026e-08
0.2200156638560027,1.016955067200548e-08
0.2200156638744536,1.016955485494851e-08
0.2200156638880684,1.016955745972473e-08
0.2200156639058753,1.016955837959399e-08
0.2200156639186541,1.016955913962587e-08
0.2200156639341056,1.016955825069745e-08
0.2200156639553979,1.01695540821849e-08
0.2200156639771319,1.016954771705389e-08
0.2200156639912731,1.016954566510635e-08
0.2200156640075137,1.016954611144038e-08
0.220015664016973,1.016954465065487e-08
0.2200156640288403,1.016954693373478e-08
0.2200156640365093,1.016954897639516e-08
0.2200156640463415,1.016955169110814e-08
0.2200156640522044,1.016955339841314e-08
0.2200156640582851,1.016956003261208e-08
0.220015664062843,1.016955727836823e-08
0.2200156640694076,1.016955717578802e-08
0.2200156640756719,1.016955440327548e-08
0.2200156640819298,1.016954348643479e-08
0.220015664088195,1.016953662314976e-08
0.2200156640950232,1.016951485272582e-08
0.2200156640986468,1.016951410814956e-08
0.2200156641035654,1.016951668128489e-08
0.2200156641105767,1.016952033578107e-08
0.2200156641179208,1.016952759428846e-08
0.220015664124042,1.016953218322343e-08
0.2200156641315608,1.016953672495562e-08
0.2200156641381713,1.016953903741851e-08
0.2200156641480577,1.0169540603944e-08
0.2200156641557857,1.016954061001856e-08
0.2200156641654925,1.016953938548555e-08
0.2200156641748242,1.016953656453742e-08
0.2200156641835084,1.016953180769951e-08
0.2200156641901552,1.016952929372807e-08
0.2200156641972891,1.016952771548618e-08
0.2200156642053553,1.01695282979663e-08
0.2200156642138461,1.016953051005776e-08
0.2200156642232272,1.016954147123309e-08
0.2200156642357322,1.016955150918433e-08
0.2200156642500019,1.01695542788105e-08
0.220015664267337,1.016955160097738e-08
0.2200156642874348,1.01695372121583e-08
0.2200156643108327,1.016954407183467e-08
0.220015664322183,1.01695575711655e-08
0.2200156643339941,1.016956184144474e-08
0.2200156643440128,1.016956172208517e-08
0.2200156643569796,1.016954045370461e-08
0.220015664369732,1.016952264317201e-08
0.2200156643864676,1.016950258673569e-08
0.2200156644035073,1.016944519291163e-08
0.220015664421244,1.016923006691697e-08
0.2200156644318397,1.0169160638536e-08
0.2200156644423293,1.016908608324808e-08
0.2200156644504015,1.016902480867002e-08
0.2200156644665461,1.016897197144453e-08
0.2200156644779566,1.016897921165809e-08
0.2200156644937492,1.016921961448784e-08
0.2200156645028435,1.016944217259862e-08
0.2200156645130206,1.016958409779764e-08
0.2200156645242218,1.016969395203532e-08
0.2200156645370837,1.016975261412321e-08
0.2200156645503071,1.016979349568982e-08
0.2200156645669769,1.016980427339894e-08
0.2200156645861807,1.016979907154249e-08
0.2200156646093702,1.016977552487691e-08
0.2200156646323268,1.016975103498211e-08
0.2200156646546341,1.016972688226338e-08
0.2200156646663346,1.016971519235051e-08
0.2200156646791384,1.016970278154196e-08
0.2200156646916318,1.016969123621489e-08
0.2200156647047118,1.016967985978859e-08
0.2200156647160873,1.016967068751151e-08
0.2200156647278616,1.016966170738829e-08
0.2200156647323913,1.01696583896217e-08
0.2200156647392375,1.016965351148159e-08
0.220015664746067,1.016964888638558e-08
0.2200156647534281,1.016964409938194e-08
0.2200156647574298,1.016964151318758e-08
0.2200156647654334,1.016963666767727e-08
0.2200156647703826,1.016963371503752e-08
0.2200156647780959,1.016962932897039e-08
0.2200156647869823,1.016962450450349e-08
0.2200156647962515,1.016961970669253e-08
0.2200156648073801,1.016961433917426e-08
0.220015664817536,1.016960974742326e-08
0.2200156648230152,1.01696073399278e-08
0.2200156648313147,1.016960382155161e-08
0.2200156648381543,1.016960111195812e-08
0.220015664845602,1.016959828893501e-08
0.220015664849159,1.016959688403781e-08
0.2200156648523041,1.016959563008142e-08
0.2200156648555384,1.016959453870188e-08
0.2200156648583785,1.016959355870543e-08
0.2200156648614847,1.016959246228799e-08
0.2200156648654395,1.01695911297491e-08
0.2200156648695761,1.016958979579664e-08
0.2200156648749676,1.0169588084341e-08
0.2200156648814268,1.016958615559512e-08
0.220015664889557,1.016958382107233e-08
0.2200156648970001,1.016958175215393e-08
0.2200156649090197,1.016957870418798e-08
0.220015664915312,1.016957703440972e-08
0.2200156649239966,1.016957504640731e-08
0.2200156649314352,1.016957328234941e-08
0.2200156649411174,1.016957120363504e-08
0.2200156649514161,1.016956911504491e-08
0.2200156649623458,1.016956695705666e-08
0.2200156649681394,1.016956599635475e-08
0.2200156649773696,1.016956449555584e-08
0.2200156649827776,1.016956355460228e-08
0.2200156649889115,1.016956267000554e-08
0.2200156649951374,1.016956165978474e-08
0.2200156650014265,1.016956077009246e-08
0.2200156650060333,1.01695601125995e-08
0.2200156650100172,1.016955947514273e-08
0.2200156650131899,1.016955915726507e-08
0.2200156650181798,1.016955848124947e-08
0.220015665022951,1.016955792601419e-08
0.2200156650278547,1.016955728648084e-08
0.2200156650322843,1.016955680671567e-08
0.2200156650373025,1.016955630103731e-08
0.220015665043315,1.016955558602476e-08
0.2200156650488118,1.016955510073642e-08
0.220015665052878,1.016955462292974e-08
0.2200156650590134,1.016955394808751e-08
0.2200156650645786,1.016955349982064e-08
0.2200156650731533,1.016955274597069e-08
0.2200156650802125,1.016955210400545e-08
0.2200156650886121,1.016955147126599e-08
0.2200156650965608,1.016955071061346e-08
0.2200156651053044,1.016954997794614e-08
0.2200156651123125,1.016954952568083e-08
0.2200156651231658,1.016954889099999e-08
0.2200156651336352,1.016954849582059e-08
0.2200156651444954,1.016954802782993e-08
0.220015665150848,1.016954794821355e-08
0.2200156651593496,1.016954782759965e-08
0.220015665166014,1.016954757949553e-08
0.2200156651747449,1.0169547100696e-08
0.2200156651818645,1.016954676110734e-08
0.2200156651924007,1.016954630334856e-08
0.220015665204006,1.016954581872306e-08
0.2200156652187784,1.016954523571658e-08
0.2200156652355083,1.016954491331916e-08
0.2200156652557571,1.016954454974694e-08
0.2200156652811039,1.016954419746153e-08
0.2200156653122572,1.016954385749961e-08
0.2200156653579304,1.016954378777109e-08
0.2200156654202144,1.016954379378345e-08
0.2200156655447824,1.016954458194225e-08
0.2200156657007228,1.016954600510032e-08
0.2200156658627359,1.016954714460257e-08
0.2200156660538306,1.016954828642724e-08
0.2200156661347289,1.01695486404958e-08
0.2200156662644965,1.016954914547508e-08
0.2200156663597965,1.016954932442525e-08
0.220015666401462,1.016954934427864e-08
0.2200156664629889,1.016954952766371e-08
0.2200156664973646,1.016954951395947e-08
0.2200156665191081,1.016954961208206e-08
0.2200156665503178,1.016954966568495e-08
0.2200156665746692,1.016954967641493e-08
0.2200156666102409,1.016954978620087e-08
0.2200156666454718,1.0169549701689e-08
0.2200156666615293,1.016954970005438e-08
0.2200156666700485,1.016954978335983e-08
0.2200156666811697,1.016954978440798e-08
0.2200156666931637,1.016954982124208e-08
0.2200156667067391,1.016954986075199e-08
0.2200156667217125,1.016954985904065e-08
0.2200156667415622,1.016954994114395e-08
0.2200156667650644,1.016954990629992e-08
0.2200156667940577,1.016954983389328e-08
0.2200156668299877,1.016954995958604e-08
0.2200156668787501,1.016954994845752e-08
0.2200156669188913,1.016955001390296e-08
0.2200156669663702,1.016955004366784e-08
0.220015667026375,1.016955005668344e-08
0.2200156671241887,1.016955014196743e-08
0.2200156673198163,1.016955013867963e-08
0.2200156675958632,1.016955011488635e-08
0.2200156679436853,1.016955022553124e-08
0.2200156684235819,1.016955028327178e-08
0.2200156690362347,1.016955031524826e-08
0.2200156699489836,1.016955029264538e-08
0.2200156710400817,1.016955048596751e-08
0.2200156720463364,1.016955065296117e-08
0.2200156731334803,1.016955068404899e-08
0.2200156744019962,1.016955087741864e-08
0.2200156763766323,1.016955101227411e-08
0.2200156787059871,1.01695512455442e-08
0.2200156833646966,1.01695517640495e-08
0.2200156901793353,1.016955244880324e-08
0.2200156986851342,1.016955349964938e-08
0.2200157117408743,1.016955505516044e-08
0.2200157275916198,1.016955693070675e-08
0.2200157501179147,1.016955966825018e-08
0.220015756529552,1.016956047330769e-08
0.2200157693528266,1.016956211211079e-08
0.2200157949993758,1.016956522260435e-08
0.2200158290584516,1.016956933036398e-08
0.2200158434878118,1.016957120502501e-08
0.2200158723465321,1.016957473407928e-08
0.2200159050588029,1.01695788205362e-08
0.2200159537269386,1.016958491168398e-08
0.2200160110062079,1.016959207468736e-08
0.2200161004496547,1.016960339712616e-08
0.2200162090505212,1.016961716125307e-08
0.2200163710635179,1.016963763249825e-08
0.2200165618431918,1.016966149711459e-08
0.2200168475230372,1.016969667937799e-08
0.2200171667845469,1.016973537203041e-08
0.2200176025386965,1.016978692012508e-08
0.2200180345279772,1.01698348246673e-08
0.2200181706172408,1.016984914188101e-08
0.220018442795768,1.016987695458774e-08
0.2200188252515534,1.016991540684038e-08
0.2200191546654877,1.016994853412201e-08
0.2200192544892298,1.016995857108187e-08
0.2200194541367138,1.016997868365973e-08
0.2200197533254772,1.017000863557864e-08
0.22002,1.017003350027745e-08
0.2200201707683683,1.017005062097622e-08
0.2200203728468799,1.01700708497604e-08
0.2200205298000591,1.017008661028276e-08
0.2200208437064176,1.017011807816365e-08
0.2200213002879448,1.017016376207386e-08
0.2200215180201143,1.017018555308026e-08
0.2200219486126253,1.017022871471658e-08
0.2200224502330456,1.017027914761584e-08
0.2200234534738863,1.017038047128042e-08
0.2200245534782463,1.017049120920499e-08
0.220024817149267,1.017051743412794e-08
0.2200249489847774,1.01705305785513e-08
0.2200252126557981,1.017055669682176e-08
0.2200252856869187,1.017056401664487e-08
0.2200253071331174,1.01705660493788e-08
0.2200253500255147,1.017057035448435e-08
0.2200253823322035,1.017057351380146e-08
0.2200254131333098,1.01705765477288e-08
0.2200254183015747,1.017057709961777e-08
0.2200254208857072,1.017057742846909e-08
0.220025422145917,1.017057747754433e-08
0.2200254235520751,1.017057766375759e-08
0.2200254239330965,1.01705776589459e-08
0.2200254246951392,1.017057775651146e-08
0.2200254255387971,1.017057781081302e-08
0.2200254266012448,1.017057787464051e-08
0.2200254268506165,1.017057791455173e-08
0.2200254273493601,1.017057808100966e-08
0.2200254274552065,1.017057801239289e-08
0.2200254276668993,1.017057795917964e-08
0.2200254278039966,1.017057800152457e-08
0.2200254279524918,1.017057798118208e-08
0.2200254279849997,1.017057802925907e-08
0.2200254280251459,1.017057800489119e-08
0.2200254280615603,1.017057801474234e-08
0.220025428095883,1.017057799633491e-08
0.2200254281367552,1.01705780658363e-08
0.2200254281534433,1.017057810918225e-08
0.2200254281635998,1.01705780949884e-08
0.2200254281766281,1.017057816259134e-08
0.220025428190914,1.017057812851406e-08
0.2200254282097562,1.017057822502977e-08
0.2200254282164001,1.017057815302445e-08
0.2200254282279042,1.017057809277856e-08
0.2200254282345976,1.017057818992037e-08
0.2200254282447382,1.017057810470446e-08
0.2200254282525444,1.017057814978524e-08
0.2200254282640992,1.017057802872858e-08
0.2200254282764618,1.017057811470495e-08
0.2200254282921188,1.017057817510847e-08
0.2200254283099901,1.017057809961045e-08
0.2200254283314797,1.017057815213265e-08
0.2200254283588755,1.017057809962963e-08
0.2200254283926582,1.017057816550843e-08
0.2200254284441587,1.017057812707844e-08
0.220025428516629,1.017057822610046e-08
0.2200254285890135,1.017057814131742e-08
0.2200254286750735,1.017057822484824e-08
0.2200254287703316,1.017057811905788e-08
0.2200254288831611,1.017057818925641e-08
0.2200254290368942,1.017057812364442e-08
0.2200254292278294,1.017057822201689e-08
0.2200254295329858,1.017057817996103e-08
0.2200254299702832,1.017057816779302e-08
0.2200254308255088,1.017057835112587e-08
0.2200254315810178,1.017057855750829e-08
0.2200254320671108,1.017057847900814e-08
0.2200254327673958,1.017057856130798e-08
0.2200254336910381,1.017057863231419e-08
0.2200254347884351,1.017057870448057e-08
0.2200254363698693,1.017057888888934e-08
0.2200254385663352,1.017057913092443e-08
0.2200254429592671,1.017057953858071e-08
0.2200254478679499,1.017058008731194e-08
0.2200254547321915,1.017058069850396e-08
0.2200254654219303,1.017058174082269e-08
0.2200254759903799,1.017058276863872e-08
0.2200254800195734,1.017058318759523e-08
0.2200254880779605,1.017058394369713e-08
0.2200255041947346,1.017058549563912e-08
0.2200255216446227,1.017058722995862e-08
0.2200255433676134,1.017058936788607e-08
0.2200255655100029,1.017059155238334e-08
0.2200256003572046,1.017059501923945e-08
0.2200256058901506,1.017059553363121e-08
0.2200256169560427,1.017059655316308e-08
0.220025619368683,1.017059686174235e-08
0.2200256205750032,1.017059701372555e-08
0.2200256229876435,1.017059721799589e-08
0.2200256250205308,1.017059739820919e-08
0.220025626574694,1.017059756860409e-08
0.2200256273517757,1.017059756472556e-08
0.2200256279467364,1.017059770695502e-08
0.2200256281920814,1.017059779584988e-08
0.2200256284342038,1.017059775207214e-08
0.2200256286148743,1.017059766650629e-08
0.2200256287789425,1.017059777963164e-08
0.2200256289482274,1.017059772596243e-08
0.2200256290051997,1.017059780492642e-08
0.2200256290715366,1.017059777061625e-08
0.2200256291041058,1.0170597820589e-08
0.2200256291371364,1.0170597795158e-08
0.2200256291668726,1.017059783054461e-08
0.2200256291951767,1.017059781658287e-08
0.2200256292517848,1.017059784425424e-08
0.2200256292711547,1.017059783401299e-08
0.2200256292832497,1.017059783380712e-08
0.2200256293001252,1.017059780232538e-08
0.2200256293120063,1.017059781694417e-08
0.2200256293324799,1.017059778531319e-08
0.2200256293448077,1.017059782023436e-08
0.2200256293623841,1.017059779377149e-08
0.220025629386843,1.01705978304005e-08
0.2200256294219096,1.017059782213325e-08
0.2200256294743662,1.017059786096303e-08
0.2200256295390945,1.017059789568846e-08
0.2200256295923199,1.01705978984137e-08
0.2200256296703688,1.017059795740525e-08
0.2200256297302673,1.01705979084372e-08
0.2200256298029365,1.017059796232603e-08
0.2200256298998015,1.017059790346209e-08
0.2200256300183048,1.017059796239439e-08
0.2200256302553115,1.01705979276548e-08
0.2200256305572709,1.017059803354357e-08
0.2200256309195848,1.017059799299636e-08
0.2200256313913017,1.017059798026579e-08
0.2200256319456474,1.017059809953455e-08
0.2200256328299204,1.017059823396878e-08
0.220025634246202,1.017059833238138e-08
0.2200256349543427,1.017059848023412e-08
0.2200256359068405,1.017059849677683e-08
0.2200256370881677,1.017059864391391e-08
0.2200256394508221,1.017059884161944e-08
0.2200256414316964,1.017059900601611e-08
0.2200256443709963,1.017059932534384e-08
0.2200256502028546,1.017059994594055e-08
0.2200256548471842,1.017060035739158e-08
0.2200256641358434,1.017060132912544e-08
0.2200256779852455,1.017060263606198e-08
0.2200256960637332,1.017060450482603e-08
0.2200257011861433,1.017060491948562e-08
0.2200257114309635,1.017060585025418e-08
0.220025731920604,1.017060794299233e-08
0.2200257685892306,1.017061163550459e-08
0.2200257984702478,1.017061448617371e-08
0.2200258317018346,1.017061785387268e-08
0.2200258585778847,1.017062040069504e-08
0.2200258986227679,1.017062443003669e-08
0.2200259786085936,1.017063220617675e-08
0.2200260463102363,1.017063891652427e-08
0.2200261817135217,1.017065217392603e-08
0.2200263007282731,1.017066388721122e-08
0.2200265168504558,1.017068513510519e-08
0.2200267894043124,1.017071211512978e-08
0.2200270832814076,1.017074114487186e-08
0.2200274863642878,1.017078163548708e-08
0.2200278872929862,1.017082295892875e-08
0.2200280442837368,1.017083958881906e-08
0.220028358265238,1.01708720029389e-08
0.2200287971713386,1.017090797872883e-08
0.2200292166850072,1.017093416787288e-08
0.2200293752669632,1.017094312036518e-08
0.2200296924308752,1.017096539981862e-08
0.2200301394851417,1.017100250043019e-08
0.2200310335936746,1.017108076150904e-08
0.220032413437816,1.017120426277597e-08
0.2200330135410697,1.017125731304633e-08
0.2200335523780058,1.017130462248937e-08
0.2200338964136808,1.017133473411821e-08
0.220034024702995,1.017134592293421e-08
0.2200342457970197,1.017136517151066e-08
0.2200343027082055,1.017137013347783e-08
0.2200343199872784,1.017137161777909e-08
0.2200343545454241,1.017137454275673e-08
0.2200343875055988,1.017137747029778e-08
0.2200344405877537,1.017138214169341e-08
0.2200344737087784,1.017138495128394e-08
0.2200344835594164,1.017138579749943e-08
0.2200344872072367,1.017138612349518e-08
0.2200344945028774,1.017138669468189e-08
0.2200344955945613,1.017138685109506e-08
0.2200344977779292,1.017138709501948e-08
0.2200344999912408,1.017138723461382e-08
0.220034500670816,1.017138732282276e-08
0.2200345015601235,1.017138737017437e-08
0.2200345018572195,1.017138735454878e-08
0.220034502053922,1.017138741701413e-08
0.2200345023314616,1.017138745303041e-08
0.2200345025062979,1.017138745744117e-08
0.2200345026233014,1.017138747759579e-08
0.2200345027138523,1.017138745226038e-08
0.2200345027634386,1.017138753816449e-08
0.2200345027959862,1.017138749916456e-08
0.2200345028389996,1.017138757389981e-08
0.2200345028829765,1.017138748272597e-08
0.2200345028986609,1.017138756052935e-08
0.220034502922342,1.017138748961477e-08
0.2200345029361963,1.017138757733757e-08
0.2200345029470295,1.01713875002307e-08
0.2200345029585672,1.017138758391467e-08
0.2200345029706463,1.017138749145962e-08
0.2200345029814758,1.017138756583116e-08
0.2200345029879368,1.017138747981544e-08
0.2200345029946257,1.017138753050043e-08
0.2200345030004045,1.017138744291931e-08
0.2200345030062734,1.017138747684393e-08
0.2200345030125614,1.0171387457222e-08
0.2200345030205243,1.017138752133915e-08
0.2200345030278539,1.017138748991444e-08
0.2200345030368749,1.017138758094099e-08
0.2200345030486285,1.017138750932486e-08
0.2200345030631717,1.017138761015933e-08
0.2200345030836645,1.017138751038189e-08
0.2200345031102112,1.017138760655277e-08
0.2200345031383656,1.017138750207266e-08
0.2200345031731177,1.017138758593264e-08
0.2200345032144301,1.017138748777046e-08
0.2200345032655997,1.017138756374991e-08
0.220034503345941,1.0171387498965e-08
0.2200345034305727,1.017138761296326e-08
0.2200345035073961,1.017138754364477e-08
0.220034503606246,1.017138748593658e-08
0.220034503789079,1.017138757231675e-08
0.2200345040627309,1.017138754961076e-08
0.2200345046100346,1.017138764058213e-08
0.2200345053307031,1.017138772242348e-08
0.2200345062151197,1.017138777194831e-08
0.2200345073480864,1.017138782931864e-08
0.220034508267854,1.017138795046694e-08
0.2200345093920662,1.017138796685784e-08
0.2200345104031907,1.01713881321241e-08
0.2200345115357994,1.017138813842689e-08
0.2200345131093124,1.017138837079718e-08
0.2200345148800358,1.017138846523693e-08
0.2200345173131439,1.017138873601617e-08
0.2200345209855156,1.017138915598563e-08
0.2200345270448086,1.017138958115833e-08
0.2200345347736302,1.017139017681416e-08
0.2200345440352959,1.017139105615936e-08
0.2200345572839752,1.017139217689657e-08
0.2200345715978242,1.017139344927065e-08
0.220034590893479,1.01713950382442e-08
0.220034611444213,1.017139690926852e-08
0.2200346466614639,1.017139986902817e-08
0.2200346976790812,1.017140439243642e-08
0.2200347159392183,1.017140600932017e-08
0.2200347524594924,1.017140913811545e-08
0.2200348092262204,1.017141413570115e-08
0.2200348619172296,1.017141860771289e-08
0.2200349415432135,1.017142544493907e-08
0.2200350234332365,1.017143255567128e-08
0.2200351471877523,1.017144324769551e-08
0.2200353428962023,1.017146007150747e-08
0.2200355637063248,1.017147900986325e-08
0.2200359610907126,1.017151305727358e-08
0.2200365531149348,1.017156355488761e-08
0.2200372050767824,1.017161863857947e-08
0.2200383142469055,1.017171171755871e-08
0.2200390944981102,1.017177636828822e-08
0.2200399640681079,1.017184783857771e-08
0.2200401586234889,1.017186373561024e-08
0.2200405477342509,1.017189540480042e-08
0.2200413259557749,1.017195842212762e-08
0.2200428823988229,1.017208271505126e-08
0.2200455418546986,1.017229029902147e-08
0.2200508607664499,1.017268657413653e-08
0.2200606268271002,1.017335043291856e-08
0.220077982278139,1.017433233910587e-08
0.2200993151828436,1.017521128457573e-08
0.2201270444618381,1.017583974797992e-08
0.2201637752734201,1.017587045614225e-08
0.2202107842302632,1.017468487978304e-08
0.2202773892860223,1.017107363902122e-08
0.2203621770446,1.016367081386343e-08
0.2204813123581274,1.014965161496481e-08
0.2206292618311787,1.012790394346225e-08
0.2208376414934216,1.009404695549555e-08
0.221106203869737,1.004844866963808e-08
0.2214770422640293,9.990483275248603e-09
0.2219374053758226,9.928498600325509e-09
0.2224355391159118,9.875813899418269e-09
0.2230249197014905,9.829710038785789e-09
0.2235124598507452,9.800718719584791e-09
0.224,9.778236540614236e-09
0.224000625,9.77821453962202e-09
0.2240008813003124,9.778205078791302e-09
0.224001212772684,9.778191744339586e-09
0.2240014614632131,9.778181304548868e-09
0.2240016166956978,9.778174999879483e-09
0.2240018329715748,9.778166199111178e-09
0.224001883475466,9.778164011405922e-09
0.2240019844832482,9.778159708262311e-09
0.2240020050323325,9.778158878663693e-09
0.224002046130501,9.778156882447587e-09
0.2240020905796384,9.778154733940304e-09
0.2240021578548573,9.778151282111258e-09
0.2240022088536779,9.778148652502767e-09
0.2240022776862576,9.778145344417892e-09
0.2240024001137509,9.778139444023569e-09
0.2240025959650393,9.778130846888397e-09
0.2240026859596271,9.778127027191878e-09
0.2240028659488028,9.778119803196702e-09
0.224003225927154,9.778106547881203e-09
0.2240033631196623,9.778101780310192e-09
0.2240036375046789,9.778092300538056e-09
0.2240040793926017,9.778077747088083e-09
0.2240041412876235,9.778075651226711e-09
0.2240041722351344,9.778074639514523e-09
0.2240042038211416,9.778073642337071e-09
0.2240042460548014,9.778072309784577e-09
0.2240042761749474,9.778071333934874e-09
0.2240043230662587,9.778069801579193e-09
0.2240043298658973,9.778069632047481e-09
0.2240043332657166,9.77806961485899e-09
0.2240043351903588,9.778069463806197e-09
0.2240043383140566,9.778069287157297e-09
0.2240043402353075,9.778069304475158e-09
0.2240043408565247,9.77806925172214e-09
0.22400434129161,9.778069271126709e-09
0.2240043415025218,9.778069197977608e-09
0.2240043416794537,9.778069258884295e-09
0.22400434192092,9.778069172530466e-09
0.2240043420496446,9.778069247189104e-09
0.2240043421063782,9.778069154553032e-09
0.2240043422027215,9.77806924240133e-09
0.2240043422454713,9.77806914254244e-09
0.2240043422739295,9.778069235302205e-09
0.2240043423123133,9.778069337008341e-09
0.2240043423455081,9.778069245798084e-09
0.2240043423714876,9.778069276864462e-09
0.224004342397707,9.778069432820334e-09
0.2240043424213078,9.778069832492276e-09
0.2240043424371352,9.778069591784469e-09
0.2240043424522585,9.77806945104502e-09
0.2240043424648639,9.778068814241155e-09
0.2240043424783251,9.778068149516499e-09
0.2240043424966265,9.778066507348153e-09
0.2240043425134831,9.778065207446193e-09
0.2240043425231055,9.778066756654951e-09
0.2240043425354682,9.778067694015249e-09
0.2240043425532273,9.778068753997792e-09
0.224004342569584,9.778069768530038e-09
0.2240043425834052,9.778070103087595e-09
0.2240043425990271,9.778070361645876e-09
0.2240043426073496,9.778070059871608e-09
0.2240043426205447,9.778068229662566e-09
0.2240043426299911,9.778068004427352e-09
0.2240043426399313,9.778068034839157e-09
0.2240043426457513,9.778065256743555e-09
0.2240043426530705,9.778066451845156e-09
0.224004342658123,9.778066197243465e-09
0.224004342666321,9.778067103418694e-09
0.2240043426731156,9.778071969199602e-09
0.2240043426810277,9.778083215987576e-09
0.2240043426894062,9.778092229949051e-09
0.2240043426993811,9.778112018960026e-09
0.224004342705589,9.778113830065155e-09
0.2240043427138588,9.778110337410488e-09
0.2240043427217766,9.77811396641265e-09
0.2240043427312273,9.778114157558522e-09
0.2240043427405987,9.778113875134509e-09
0.2240043427534011,9.778106846559854e-09
0.2240043427678999,9.778048999646088e-09
0.224004342782304,9.777937336555071e-09
0.2240043427945871,9.77781485638056e-09
0.2240043428086869,9.777806878694552e-09
0.2240043428183905,9.777941979396143e-09
0.2240043428285004,9.777971992694683e-09
0.2240043428406246,9.778016123326965e-09
0.2240043428630919,9.778064834624466e-09
0.224004342881078,9.778088451337731e-09
0.2240043429049608,9.778094476044176e-09
0.2240043429206494,9.778101328432288e-09
0.2240043429403649,9.778101798964138e-09
0.2240043429551106,9.778105982554149e-09
0.2240043429790644,9.778138636153372e-09
0.2240043429927205,9.778195936382245e-09
0.2240043430043098,9.778336607080758e-09
0.2240043430110043,9.778371271314596e-09
0.2240043430195141,9.778425576249385e-09
0.2240043430283495,9.778479743667926e-09
0.2240043430372388,9.778508866147986e-09
0.2240043430475371,9.778513838012049e-09
0.2240043430565992,9.778539919464632e-09
0.224004343063593,9.778533617749218e-09
0.2240043430706219,9.778524596835722e-09
0.2240043430774072,9.778502104928375e-09
0.2240043430856162,9.778407852740435e-09
0.2240043430913423,9.778284076346107e-09
0.22400434310023,9.778106628164262e-09
0.2240043431073369,9.778005431032377e-09
0.2240043431161377,9.777940790970069e-09
0.2240043431197068,9.777921972624046e-09
0.2240043431249363,9.777906803145571e-09
0.2240043431304422,9.777893460518735e-09
0.2240043431356845,9.777876012966738e-09
0.2240043431401548,9.777869080385236e-09
0.2240043431451524,9.777866609538533e-09
0.2240043431500942,9.777863306748167e-09
0.2240043431560504,9.777862728568526e-09
0.2240043431602718,9.777862075861214e-09
0.2240043431660865,9.77786187991294e-09
0.2240043431704438,9.777861832695586e-09
0.2240043431748452,9.777863797875406e-09
0.2240043431790789,9.777864892194097e-09
